Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1809,Pro,2020/02/11,17763.1039,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1809,Pro,2018/11/13,17763.107,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1809,Pro,2019/02/12,17763.316,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1809,Pro,2019/03/12,17763.379,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1809,Pro,2019/09/10,17763.737,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1809,Pro,2019/06/11,17763.557,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1709,Pro,2017/11/14,16299.64,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1709,Pro,2017/12/12,16299.125,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1709,Pro,2017/11/14,16299.15,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1703,Pro,2017/07/11,15063.483,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1703,Pro,2017/03/20,15063.0,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1703,Pro,2017/06/13,15063.413,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/07/13,19041.1110,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/02/09,19041.804,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/07/14,19041.388,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/11/10,19041.630,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/05/11,19041.985,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/03/09,19041.867,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/06/09,19041.329,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/04/13,19041.928,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/08/10,19041.1165,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/10/12,19041.1288,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/09/14,19041.1237,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/06/08,19041.1052,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/12/08,19041.685,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/10/13,19041.572,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/04/16,19041.208,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/01/12,19041.746,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/08/11,19041.450,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/05/27,19041.264,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2020/09/08,19041.508,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,2004,Pro,2021/11/09,19041.1348,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2021/04/13,18363.1500,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/02/11,18363.657,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/08/11,18363.1016,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2021/01/12,18363.1316,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/04/14,18363.778,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/10/13,18363.1139,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2019/12/10,18363.535,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2019/10/05,18363.418,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/07/14,18363.959,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2021/06/08,18363.1621,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2021/05/11,18363.1556,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2021/02/11,18363.1379,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2021/03/09,18363.1440,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/05/12,18363.836,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/11/10,18363.1198,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/12/08,18363.1256,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/09/08,18363.1082,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/01/14,18363.592,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,1909,Pro,2020/03/12,18363.720,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2021/06/08,19043.1052,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2021/12/14,19043.1415,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2021/04/13,19043.928,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2021/10/12,19043.1288,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2022/01/11,19043.1466,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2021/07/13,19043.1110,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2022/03/15,19041.1586,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2021/08/10,19043.1165,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2022/02/15,19041.1526,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2022/05/17,19043.1706,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2022/04/19,19043.1645,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2021/11/09,19043.1348,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 10,21H1,Pro,2021/09/14,19043.1237,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro,2022/02/15,22000.493,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro,2022/05/17,22000.675,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro,2022/04/19,22000.613,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro,2022/03/15,22000.556,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro,2021/11/09,22000.318,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro,2022/01/11,22000.434,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro,2021/09/16,22000.194,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,2,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows 11,21H2,Pro,2021/12/14,22000.376,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {SessionId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {SessionId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2020/01/14,17763.973,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
2,3,Information,Microsoft-Windows-BackgroundTaskInfrastructure/Diagnostic,BackgroundTask,Stop,BackgroundTask LowOverheadDiag,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,An instance of the background task with entry point {EntryPoint} running for user {UserSid} in session {UserContextId} returned with error code {Result}.,{EntryPoint} | {UserSid} | {UserContextId} | {Result}
