Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2019/05/19,17763.504,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2019/06/11,17763.557,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2019/07/09,17763.615,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows Server 2019,1809,Standard,2019/08/13,17763.678,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2019/08/13,17763.678,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows Server 2019,1809,Standard,2019/09/10,17763.737,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2019/09/10,17763.737,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2019/10/08,17763.805,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows Server 2019,1809,Standard,2019/11/12,17763.864,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2019/11/12,17763.864,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows Server 2019,1809,Standard,2019/12/10,17763.914,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2019/12/10,17763.914,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows Server 2019,1809,Standard,2020/01/14,17763.973,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1809,Pro,2020/01/14,17763.973,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2019/12/10,18362.1016,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2020/09/08,18362.1082,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2020/10/13,18362.1139,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2020/11/10,18362.1198,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2020/12/08,18362.1256,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2019/06/11,18362.175,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2019/07/09,18362.239,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2019/03/29,18362.3,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2019/09/10,18362.356,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2019/11/12,18362.476,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2019/12/10,18362.535,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2020/02/11,18362.657,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2020/03/12,18362.72,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2020/05/12,18362.836,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1903,Pro,2020/07/14,18362.959,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/08/11,18363.1016,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/09/08,18363.1082,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/10/13,18363.1139,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/11/10,18363.1198,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/12/08,18363.1256,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2021/01/12,18363.1316,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2021/02/11,18363.1379,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2021/03/09,18363.144,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2021/04/13,18363.15,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2021/05/11,18363.1556,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2021/06/08,18363.1621,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2019/10/05,18363.418,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2019/12/10,18363.535,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/01/14,18363.592,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/02/11,18363.657,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/03/12,18363.72,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/04/14,18363.778,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/05/12,18363.836,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,1909,Pro,2020/07/14,18363.959,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2021/06/08,19041.1052,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,2004,Pro,2021/06/08,19041.1052,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2021/07/13,19041.111,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,2004,Pro,2021/07/13,19041.111,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2021/08/10,19041.1165,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,2004,Pro,2021/08/10,19041.1165,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2021/09/14,19041.1237,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,2004,Pro,2021/09/14,19041.1237,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2021/10/12,19041.1288,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,2004,Pro,2021/10/12,19041.1288,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2021/11/09,19041.1348,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,2004,Pro,2021/11/09,19041.1348,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2021/12/14,19041.1415,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2022/02/15,19041.1526,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,21H2,Pro,2022/02/15,19041.1526,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,21H1,Pro,2022/02/15,19041.1526,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,20H2,Pro,2022/03/15,19041.1586,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,21H2,Pro,2022/03/15,19041.1586,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
141,1,Information,,Method,DCStart,Jit NGen,Windows 10,21H1,Pro,2022/03/15,19041.1586,MethodID={MethodID};ModuleID={ModuleID};MethodStartAddress={MethodStartAddress};MethodSize={MethodSize};MethodToken={MethodToken};MethodFlags={MethodFlags};ClrInstanceID={ClrInstanceID},{MethodID} | {ModuleID} | {MethodStartAddress} | {MethodSize} | {MethodToken} | {MethodFlags} | {ClrInstanceID}
