Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2019/06/11,17134.829,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2019/05/19,17134.766,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2019/04/09,17134.706,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2019/03/12,17134.648,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2019/01/08,17134.523,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2018/09/11,17134.285,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2018/08/14,17134.228,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2018/06/12,17134.112,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,2019/09/10,17134.1006,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1803,Pro,1970/01/01,17134.1,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1709,Pro,2017/11/14,16299.64,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1709,Pro,2017/11/14,16299.15,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1709,Pro,2017/12/12,16299.125,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1703,Pro,2017/07/11,15063.483,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1703,Pro,2017/06/13,15063.413,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1703,Pro,2017/03/20,15063.0,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows Server 2016,1607,Standard,2016/11/08,14393.447,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1607,Pro,2016/11/08,14393.447,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows Server 2016,1607,Standard,2016/10/12,14393.0,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1511,Pro,2016/03/08,10586.164,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1511,Enterprise,2016/02/09,10586.104,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1511,Pro,1970/01/01,10586.0,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
3,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_WRITE,Windows 10,1507,Pro,2015/07/29,10240.0,WRITE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper} Offset: {Offset} Length {Length},{VolumeIdHash} | {FileIDLower} | {FileIDUpper} | {Offset} | {Length}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,22H2,Pro,2022/11/15,22621.819,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,22H2,Pro,2022/10/18,22621.674,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,22H2,Pro,2022/09/20,22621.382,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/09/20,22000.978,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/08/16,22000.856,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/07/19,22000.795,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/06/21,22000.739,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/05/17,22000.675,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/04/19,22000.613,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/03/15,22000.556,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/02/15,22000.493,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/01/11,22000.434,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2021/12/14,22000.376,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2021/11/09,22000.318,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2021/09/16,22000.194,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/11/15,22000.1219,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro,2022/10/18,22000.1098,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,22H2,Pro,2022/11/15,19045.2251,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/11/15,19044.2251,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/10/18,19044.213,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/09/20,19044.2006,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/08/16,19044.1889,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/07/19,19044.1826,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/06/21,19044.1766,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/05/17,19044.1706,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/04/19,19044.1645,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2022/01/11,19044.1466,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H2,Pro,2021/10/12,19044.1288,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2021/04/13,19043.928,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2022/11/15,19043.2251,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2022/10/18,19043.213,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2022/09/20,19043.2006,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2022/08/16,19043.1889,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2022/07/19,19043.1826,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2022/06/21,19043.1766,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2022/05/17,19043.1706,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
4,0,Information,Tiering Heat Measurement Channel,MeasureHeat,,STORAGE_TIERING_KEYWORD_DATA STORAGE_TIERING_KEYWORD_DELETE,Windows 10,21H1,Pro,2022/04/19,19043.1645,DELETE - Volume: {VolumeIdHash} File: {FileIDLower}{FileIDUpper},{VolumeIdHash} | {FileIDLower} | {FileIDUpper}
