Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2021/05/11,18363.1556,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2021/06/08,18363.1621,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2019/10/05,18363.418,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2019/12/10,18363.535,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2020/01/14,18363.592,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2020/02/11,18363.657,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2020/03/12,18363.72,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2020/04/14,18363.778,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2020/05/12,18363.836,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,1909,Pro,2020/07/14,18363.959,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/06/08,19041.1052,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/06/08,19041.1052,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/07/13,19041.111,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/07/13,19041.111,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/08/10,19041.1165,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/08/10,19041.1165,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/09/14,19041.1237,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/09/14,19041.1237,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/10/12,19041.1288,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/10/12,19041.1288,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/11/09,19041.1348,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/11/09,19041.1348,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/12/14,19041.1415,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2022/02/15,19041.1526,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H2,Pro,2022/02/15,19041.1526,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2022/02/15,19041.1526,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2022/03/15,19041.1586,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H2,Pro,2022/03/15,19041.1586,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2022/03/15,19041.1586,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/04/16,19041.208,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/05/27,19041.264,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/06/09,19041.329,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/07/14,19041.388,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/08/11,19041.45,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/09/08,19041.508,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/10/13,19041.572,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/11/10,19041.63,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2020/11/19,19041.631,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2020/12/08,19041.685,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2020/12/08,19041.685,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/01/12,19041.746,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/01/12,19041.746,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/02/09,19041.804,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/02/09,19041.804,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/03/09,19041.867,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/03/09,19041.867,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/04/13,19041.928,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/04/13,19041.928,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2021/05/11,19041.985,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,2004,Pro,2021/05/11,19041.985,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2022/01/11,19042.1466,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,20H2,Pro,2022/04/19,19042.1645,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2021/06/08,19043.1052,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2021/07/13,19043.111,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2021/08/10,19043.1165,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2021/09/14,19043.1237,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2021/10/12,19043.1288,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2021/11/09,19043.1348,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H2,Pro,2021/12/14,19043.1415,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2021/12/14,19043.1415,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2022/01/11,19043.1466,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2022/04/19,19043.1645,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2022/05/17,19043.1706,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H1,Pro,2021/04/13,19043.928,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H2,Pro,2021/10/12,19044.1288,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H2,Pro,2022/01/11,19044.1466,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H2,Pro,2022/04/19,19044.1645,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 10,21H2,Pro,2022/05/17,19044.1706,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 11,21H2,Pro,2021/09/16,22000.194,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 11,21H2,Pro,2021/11/09,22000.318,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
8,0,Information,Microsoft-Windows-Kernel-Process/Analytic,CpuPriorityChange,,WINEVENT_KEYWORD_CPU_PRIORITY,Windows 11,21H2,Pro,2021/12/14,22000.376,CPU priority of thread {ThreadID} in process {ProcessID} was changed from {OldPriority} to {NewPriority}.,{ThreadID} | {ProcessID} | {OldPriority} | {NewPriority}
