Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1909,Pro,2020/08/11,18363.1016,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2020/07/14,18362.959,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2020/05/12,18362.836,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2020/03/12,18362.72,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2020/02/11,18362.657,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2019/12/10,18362.535,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2019/11/12,18362.476,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2019/09/10,18362.356,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2019/03/29,18362.3,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2019/07/09,18362.239,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2019/06/11,18362.175,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2020/12/08,18362.1256,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2020/11/10,18362.1198,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2020/10/13,18362.1139,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2020/09/08,18362.1082,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1903,Pro,2019/12/10,18362.1016,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2020/01/14,17763.973,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/12/10,17763.914,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/11/12,17763.864,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/10/08,17763.805,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/09/10,17763.737,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/08/13,17763.678,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/07/09,17763.615,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/06/11,17763.557,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/05/19,17763.504,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/04/09,17763.437,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/03/12,17763.379,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2019/02/12,17763.316,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1803,Pro,2019/01/08,17763.253,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2018/12/11,17763.194,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2020/11/10,17763.1577,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2020/10/13,17763.1518,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2020/09/08,17763.1457,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2020/08/11,17763.1397,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2020/07/14,17763.1339,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2020/06/09,17763.1282,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
6,0,Information,Microsoft-Windows-QoS-Pacer/Diagnostic,,Stop,,Windows 10,1809,Pro,2020/05/12,17763.1217,PACER: Flow deleted (dropped={DroppedPackets}; scheduled={PacketsScheduled}/{BytesScheduled}; transmitted={PacketsTransmitted}/{BytesTransmitted}; nbl={NblComplete}/{NblSent}),{DroppedPackets} | {PacketsScheduled} | {BytesScheduled} | {PacketsTransmitted} | {BytesTransmitted} | {NblComplete} | {NblSent}
