Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 11,21H2,Pro,2022/07/19,19044.1826,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H2,Pro,2022/06/21,19044.1766,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H2,Pro,2022/05/17,19044.1706,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H2,Pro,2022/04/19,19044.1645,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H2,Pro,2022/01/11,19044.1466,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H2,Pro,2021/10/12,19044.1288,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2021/04/13,19043.928,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2022/09/21,19043.2006,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2022/08/16,19043.1889,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 11,21H1,Pro,2022/07/19,19043.1826,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2022/06/21,19043.1766,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2022/05/17,19043.1706,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2022/04/19,19043.1645,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2022/01/11,19043.1466,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2021/12/14,19043.1415,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H2,Pro,2021/12/14,19043.1415,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2021/11/09,19043.1348,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2021/10/12,19043.1288,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2021/09/14,19043.1237,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2021/08/10,19043.1165,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2021/07/13,19043.111,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2021/06/08,19043.1052,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2022/04/19,19042.1645,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2022/01/11,19042.1466,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/05/11,19041.985,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/05/11,19041.985,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/04/13,19041.928,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/04/13,19041.928,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/03/09,19041.867,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/03/09,19041.867,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/02/09,19041.804,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/02/09,19041.804,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/01/12,19041.746,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/01/12,19041.746,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/12/08,19041.685,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2020/12/08,19041.685,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2020/11/19,19041.631,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/11/10,19041.63,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/10/13,19041.572,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/09/08,19041.508,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/08/11,19041.45,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/07/14,19041.388,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/06/09,19041.329,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/05/27,19041.264,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2020/04/16,19041.208,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2022/03/15,19041.1586,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2022/03/15,19041.1586,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H2,Pro,2022/03/15,19041.1586,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H1,Pro,2022/02/15,19041.1526,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2022/02/15,19041.1526,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,21H2,Pro,2022/02/15,19041.1526,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/12/14,19041.1415,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/11/09,19041.1348,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/11/09,19041.1348,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/10/12,19041.1288,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/10/12,19041.1288,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/09/14,19041.1237,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/09/14,19041.1237,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/08/10,19041.1165,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/08/10,19041.1165,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/07/13,19041.111,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/07/13,19041.111,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,2004,Pro,2021/06/08,19041.1052,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,20H2,Pro,2021/06/08,19041.1052,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/07/14,18363.959,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/06/09,18363.9,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/05/12,18363.836,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/04/14,18363.778,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/03/12,18363.72,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/02/11,18363.657,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/01/14,18363.592,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2019/12/10,18363.535,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2019/10/05,18363.418,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2021/06/08,18363.1621,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2021/05/11,18363.1556,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2021/04/13,18363.15,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2021/03/09,18363.144,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2021/02/11,18363.1379,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2021/01/12,18363.1316,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/12/08,18363.1256,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/11/10,18363.1198,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/10/13,18363.1139,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/09/08,18363.1082,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1909,Pro,2020/08/11,18363.1016,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1903,Pro,2020/07/14,18362.959,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1903,Pro,2020/05/12,18362.836,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1903,Pro,2020/03/12,18362.72,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1903,Pro,2020/02/11,18362.657,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1903,Pro,2019/12/10,18362.535,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1903,Pro,2019/11/12,18362.476,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
5026,0,Information,Microsoft-Windows-Hyper-V-VID-Analytic,,Stop,Hyper-V performance traces (inner operations) Hyper-V performance traces,Windows 10,1903,Pro,2019/09/10,18362.356,Finished committing {Parameter1} pages with status {Parameter2}. (Partition ID {Parameter0}),{Parameter1} | {Parameter2} | {Parameter0}
