Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
32,0,Information,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,Scenario start enables context providers to the WDI context logger.,,Windows 11,24H2,Pro,2024/10/2,26100.1742,The Scenario Event Mapper started a scenario for provider {ProviderID} (event ID {EventID}) with {ActionCount} context providers.  The context logger dropped event count was {DroppedEventCount}.,{ProviderID} | {EventID} | {ActionCount} | {DroppedEventCount}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2020/10/13,19041.572,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2020/09/08,19041.508,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2020/08/11,19041.45,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2020/07/14,19041.388,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2020/06/09,19041.329,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2020/05/27,19041.264,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2020/04/16,19041.208,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2022/03/15,19041.1586,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,21H1,Pro,2022/03/15,19041.1586,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,21H2,Pro,2022/03/15,19041.1586,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2022/02/15,19041.1526,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,21H1,Pro,2022/02/15,19041.1526,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,21H2,Pro,2022/02/15,19041.1526,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2021/12/14,19041.1415,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2021/11/09,19041.1348,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2021/11/09,19041.1348,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2021/10/12,19041.1288,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2021/10/12,19041.1288,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2021/09/14,19041.1237,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2021/09/14,19041.1237,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2021/08/10,19041.1165,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2021/08/10,19041.1165,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2021/07/13,19041.111,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2021/07/13,19041.111,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,2004,Pro,2021/06/08,19041.1052,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,20H2,Pro,2021/06/08,19041.1052,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/07/14,18363.959,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/06/09,18363.9,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/05/12,18363.836,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/04/14,18363.778,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/03/12,18363.72,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/02/11,18363.657,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/01/14,18363.592,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2019/12/10,18363.535,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2019/10/05,18363.418,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2021/06/08,18363.1621,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2021/05/11,18363.1556,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2021/04/13,18363.15,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2021/03/09,18363.144,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2021/02/11,18363.1379,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2021/01/12,18363.1316,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/12/08,18363.1256,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/11/10,18363.1198,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/10/13,18363.1139,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/09/08,18363.1082,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1909,Pro,2020/08/11,18363.1016,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2020/07/14,18362.959,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2020/05/12,18362.836,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2020/03/12,18362.72,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2020/02/11,18362.657,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2019/12/10,18362.535,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2019/11/12,18362.476,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2019/09/10,18362.356,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2019/03/29,18362.3,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2019/07/09,18362.239,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2019/06/11,18362.175,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2020/12/08,18362.1256,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2020/11/10,18362.1198,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2020/10/13,18362.1139,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2020/09/08,18362.1082,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1903,Pro,2019/12/10,18362.1016,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2020/01/14,17763.973,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/12/10,17763.914,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/11/12,17763.864,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/10/08,17763.805,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/09/10,17763.737,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/08/13,17763.678,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/07/09,17763.615,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/06/11,17763.557,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/05/19,17763.504,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/04/09,17763.437,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows 10,1809,Pro,2019/03/12,17763.379,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
34,0,Warning,Microsoft-Windows-Kernel-WDI/Analytic,SEM Scenario Lifecycle,When a scenario has remained in-flight beyond the maximum time window it is automatically terminated by the SEM.,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,An in-flight scenario from provider {ProviderID} (event ID {EventID}) timed out and was stopped automatically by the Scenario Event Mapper.,{ProviderID} | {EventID}
