Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,A Bluetooth policy has changed.  Policy {PolicyPath}\{PolicyName} has value of: {PolicyValue},{PolicyPath} | {PolicyName} | {PolicyValue}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
6,0,Information,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Process {Service} has attempted to pair to radio {BtAddr}.,{Service} | {BtAddr}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
7,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Bluetooth has {Accepted} service {ServiceGuid} on remote device {BtAddr} due to policy {PolicyPath}\{PolicyName}...,{Accepted} | {ServiceGuid} | {BtAddr} | {PolicyPath} | {PolicyName}
