Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-HealthCenter/Debug,HealthCenter_ProviderDisabled,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,The check provider {CLSID} has been disabled.  HRESULT={HRESULT}.,{CLSID} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2021/03/09,18363.144,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2021/04/13,18363.15,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2019/10/05,18363.418,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2019/12/10,18363.535,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/01/14,18363.592,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/02/11,18363.657,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/03/12,18363.72,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/04/14,18363.778,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/05/12,18363.836,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,1909,Pro,2020/07/14,18363.959,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/07/13,19041.111,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/04/16,19041.208,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/05/27,19041.264,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/06/09,19041.329,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/07/14,19041.388,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/08/11,19041.45,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/09/08,19041.508,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/10/13,19041.572,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/11/10,19041.63,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2020/12/08,19041.685,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/01/12,19041.746,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/02/09,19041.804,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/03/09,19041.867,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/04/13,19041.928,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,2004,Pro,2021/05/11,19041.985,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
6,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SetState,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Failed to set state ({StateID}) for check with canonical name {CanonicalName}: HRESULT = {HRESULT}.,{StateID} | {CanonicalName} | {HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows 8,8,Pro,1970/01/01,9200.0,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows 10,1507,Pro,2015/07/29,10240.0,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows 10,1511,Pro,1970/01/01,10586.0,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Worker thread failure during initialisation: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows 10,1511,Pro,2016/03/08,10586.164,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
7,0,Error,Microsoft-Windows-HealthCenter/Debug,HealthCenter_SSOInitialization,,,Windows 10,1607,Pro,2016/11/08,14393.447,Worker thread failure during initialization: HRESULT={HRESULT}.,{HRESULT}
