Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1001,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Run operation,Start,Performance,Windows 11,22H2,Pro,2022/10/18,22621.674,Start operation: {Operation}; {ErrorCode},{Operation} | {ErrorCode}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/11/10,17763.1577,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/10/13,17763.1518,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/09/08,17763.1457,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/08/11,17763.1397,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/07/14,17763.1339,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/06/09,17763.1282,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/05/12,17763.1217,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/04/14,17763.1158,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/03/12,17763.1098,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2018/11/13,17763.107,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1809,Pro,2020/02/11,17763.1039,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2019/08/13,17134.95,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2019/07/09,17134.885,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2019/06/11,17134.829,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2019/05/19,17134.766,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2019/04/09,17134.706,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2019/03/12,17134.648,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2019/01/08,17134.523,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2018/09/11,17134.285,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2018/08/14,17134.228,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2018/06/12,17134.112,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,2019/09/10,17134.1006,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1803,Pro,1970/01/01,17134.1,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1709,Pro,2017/11/14,16299.64,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1709,Pro,2017/11/14,16299.15,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1709,Pro,2017/12/12,16299.125,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1703,Pro,2017/07/11,15063.483,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1703,Pro,2017/06/13,15063.413,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1703,Pro,2017/03/20,15063.0,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1607,Pro,2016/11/08,14393.447,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1511,Pro,2016/03/08,10586.164,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1511,Enterprise,2016/02/09,10586.104,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1511,Pro,1970/01/01,10586.0,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 10,1507,Pro,2015/07/29,10240.0,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1003,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Start,Performance,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Online gather starts: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,22H2,Pro,2022/10/18,22621.674,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,22H2,Pro,2022/09/20,22621.382,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/09/20,22000.978,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/08/16,22000.856,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/07/19,22000.795,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/06/21,22000.739,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/05/17,22000.675,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/04/19,22000.613,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/03/15,22000.556,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/02/15,22000.493,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/01/11,22000.434,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2021/12/14,22000.376,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2021/11/09,22000.318,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2021/09/16,22000.194,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro,2022/10/18,22000.1098,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2022/10/18,19044.213,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2022/09/20,19044.2006,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2022/08/16,19044.1889,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2022/07/19,19044.1826,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2022/06/21,19044.1766,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2022/05/17,19044.1706,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2022/04/19,19044.1645,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2022/01/11,19044.1466,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2021/10/12,19044.1288,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2021/04/13,19043.928,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2022/10/18,19043.213,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2022/09/20,19043.2006,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2022/08/16,19043.1889,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2022/07/19,19043.1826,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2022/06/21,19043.1766,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2022/05/17,19043.1706,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2022/04/19,19043.1645,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2022/01/11,19043.1466,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2021/12/14,19043.1415,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H2,Pro,2021/12/14,19043.1415,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2021/11/09,19043.1348,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2021/10/12,19043.1288,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2021/09/14,19043.1237,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2021/08/10,19043.1165,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2021/07/13,19043.111,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,21H1,Pro,2021/06/08,19043.1052,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,20H2,Pro,2022/04/19,19042.1645,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,20H2,Pro,2022/01/11,19042.1466,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,20H2,Pro,2021/05/11,19041.985,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,2004,Pro,2021/05/11,19041.985,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
1004,0,Information,Microsoft-Windows-SetupPlatform/Analytic,Online gather,Stop,Performance,Windows 10,20H2,Pro,2021/04/13,19041.928,Online gather stops: {OfflineWinDir}; {MachineSpecific},{OfflineWinDir} | {MachineSpecific}
