Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
110,0,Information,,StateMachine,,StateMachine,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Enqueue ({Type}; {Event}; {Payload}) to Machine {Machine},{Type} | {Event} | {Payload} | {Machine}
110,0,Information,,StateMachine,,StateMachine,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Enqueue ({Type}; {Event}; {Payload}) to Machine {Machine},{Type} | {Event} | {Payload} | {Machine}
110,0,Information,,StateMachine,,StateMachine,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Enqueue ({Type}; {Event}; {Payload}) to Machine {Machine},{Type} | {Event} | {Payload} | {Machine}
110,0,Information,,StateMachine,,StateMachine,Windows 10,1511,Pro,2016/03/08,10586.164,Enqueue ({Type}; {Event}; {Payload}) to Machine {Machine},{Type} | {Event} | {Payload} | {Machine}
110,0,Information,,StateMachine,,StateMachine,Windows 10,1511,Enterprise,2016/02/09,10586.104,Enqueue ({Type}; {Event}; {Payload}) to Machine {Machine},{Type} | {Event} | {Payload} | {Machine}
110,0,Information,,StateMachine,,StateMachine,Windows 10,1511,Pro,1970/01/01,10586.0,Enqueue ({Type}; {Event}; {Payload}) to Machine {Machine},{Type} | {Event} | {Payload} | {Machine}
110,0,Information,,StateMachine,,StateMachine,Windows 10,1507,Pro,2015/07/29,10240.0,Enqueue ({Type}; {Event}; {Payload}) to Machine {Machine},{Type} | {Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,24H2,Pro,2024/10/2,26100.1742,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,22H2,Pro,2022/12/20,22621.963,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,22H2,Pro,2022/11/15,22621.819,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,22H2,Pro,2022/10/18,22621.674,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,22H2,Pro,2022/09/20,22621.382,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,22H2,Pro,2023/03/21,22621.1413,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,22H2,Pro,2023/02/21,22621.1265,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,22H2,Pro,2023/01/17,22621.1105,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/09/20,22000.978,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/08/16,22000.856,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/07/19,22000.795,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/06/21,22000.739,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/05/17,22000.675,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/04/19,22000.613,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/03/15,22000.556,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/02/15,22000.493,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/01/11,22000.434,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2021/12/14,22000.376,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2021/11/09,22000.318,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2021/09/16,22000.194,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2023/03/21,22000.1696,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2023/02/21,22000.1574,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2023/01/17,22000.1455,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/12/20,22000.1335,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/11/15,22000.1219,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro,2022/10/18,22000.1098,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,22H2,Pro,2023/03/21,19045.2728,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,22H2,Pro,2023/02/21,19045.2604,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,22H2,Pro,2023/01/17,19045.2486,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,22H2,Pro,2022/12/20,19045.2364,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,22H2,Pro,2022/11/15,19045.2251,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2023/03/21,19044.2728,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2023/02/21,19044.2604,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2023/01/17,19044.2486,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/12/20,19044.2364,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/11/15,19044.2251,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/10/18,19044.213,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/09/20,19044.2006,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/08/16,19044.1889,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/07/19,19044.1826,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/06/21,19044.1766,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/05/17,19044.1706,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/04/19,19044.1645,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/01/11,19044.1466,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2021/10/12,19044.1288,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2021/04/13,19043.928,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/12/20,19043.2364,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/11/15,19043.2251,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/10/18,19043.213,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/09/20,19043.2006,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/08/16,19043.1889,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/07/19,19043.1826,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/06/21,19043.1766,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/05/17,19043.1706,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/04/19,19043.1645,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/01/11,19043.1466,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2021/12/14,19043.1415,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2021/12/14,19043.1415,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2021/11/09,19043.1348,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2021/10/12,19043.1288,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2021/09/14,19043.1237,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2021/08/10,19043.1165,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2021/07/13,19043.111,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2021/06/08,19043.1052,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2022/04/19,19042.1645,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2022/01/11,19042.1466,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/05/11,19041.985,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/05/11,19041.985,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/04/13,19041.928,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/04/13,19041.928,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/03/09,19041.867,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/03/09,19041.867,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/02/09,19041.804,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/02/09,19041.804,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/01/12,19041.746,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/01/12,19041.746,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/12/08,19041.685,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2020/12/08,19041.685,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2020/11/19,19041.631,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/11/10,19041.63,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/10/13,19041.572,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/09/08,19041.508,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/08/11,19041.45,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/07/14,19041.388,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/06/09,19041.329,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/05/27,19041.264,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2020/04/16,19041.208,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2022/03/15,19041.1586,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/03/15,19041.1586,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/03/15,19041.1586,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2022/02/15,19041.1526,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H1,Pro,2022/02/15,19041.1526,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,21H2,Pro,2022/02/15,19041.1526,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/12/14,19041.1415,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/11/09,19041.1348,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/11/09,19041.1348,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/10/12,19041.1288,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/10/12,19041.1288,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/09/14,19041.1237,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/09/14,19041.1237,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/08/10,19041.1165,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/08/10,19041.1165,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/07/13,19041.111,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/07/13,19041.111,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,2004,Pro,2021/06/08,19041.1052,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,20H2,Pro,2021/06/08,19041.1052,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/07/14,18363.959,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/06/09,18363.9,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/05/12,18363.836,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/04/14,18363.778,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/03/12,18363.72,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/02/11,18363.657,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/01/14,18363.592,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2019/12/10,18363.535,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2019/10/05,18363.418,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2021/06/08,18363.1621,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2021/05/11,18363.1556,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2021/04/13,18363.15,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2021/03/09,18363.144,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2021/02/11,18363.1379,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2021/01/12,18363.1316,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/12/08,18363.1256,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/11/10,18363.1198,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
111,0,Information,,StateMachine,,StateMachine,Windows 10,1909,Pro,2020/10/13,18363.1139,Dequeue ({Event}; {Payload}) on Machine {Machine},{Event} | {Payload} | {Machine}
