Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1000,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Data collector set {Name} was created by {User}.,{Name} | {User}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 8,8,Pro,1970/01/01,9200.0,Data collector set {Name} stopped.,{Name}
1005,0,Information,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Data collector set {Name} stopped.,{Name}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
1006,0,Error,Microsoft-Windows-Diagnosis-PLA/Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Data collector set {Name} stopped because of error {Error}.,{Name} | {Error}
