Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
4,0,Warning,System,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1607,Pro,2016/11/08,14393.447,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1703,Pro,2017/03/20,15063.0,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1703,Pro,2017/06/13,15063.413,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1703,Pro,2017/07/11,15063.483,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1709,Pro,2017/12/12,16299.125,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1709,Pro,2017/11/14,16299.15,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1709,Pro,2017/11/14,16299.64,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,1970/01/01,17134.1,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2018/06/12,17134.112,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2018/08/14,17134.228,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2018/09/11,17134.285,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/01/08,17134.523,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/03/12,17134.648,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/04/09,17134.706,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/05/19,17134.766,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/06/11,17134.829,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/07/09,17134.885,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/08/13,17134.95,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2018/11/13,17763.107,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2018/12/11,17763.194,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1803,Pro,2019/01/08,17763.253,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2019/02/12,17763.316,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2019/03/12,17763.379,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
4,0,Warning,System,,,,Windows 10,1809,Pro,2019/04/09,17763.437,The TransactionManager (TmId={TmIdentity}; LogPath={TmLogFileName}) has failed to advance its log tail; due to the transaction (UOW={TxUow}; Description='{TxDescription}') being unresolved for some time.  The transaction must be forced to resolve in order for the TransactionManager to continue to provide transactional services.  Forcing the incorrect outcome may cause data corruption in any subordinate ResourceManagers or Transactionmanagers.,{TmIdentity} | {TmLogFileName} | {TxUow} | {TxDescription}
