Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2022/05/17,19043.1706,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2022/04/19,19043.1645,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2022/01/11,19043.1466,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H2,Pro,2021/12/14,19043.1415,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2021/12/14,19043.1415,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2021/11/09,19043.1348,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2021/10/12,19043.1288,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2021/09/14,19043.1237,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2021/08/10,19043.1165,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2021/07/13,19043.111,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2021/06/08,19043.1052,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2022/04/19,19042.1645,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2022/01/11,19042.1466,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/05/11,19041.985,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/05/11,19041.985,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/04/13,19041.928,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/04/13,19041.928,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/03/09,19041.867,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/03/09,19041.867,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/02/09,19041.804,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/02/09,19041.804,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/01/12,19041.746,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/01/12,19041.746,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/12/08,19041.685,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2020/12/08,19041.685,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2020/11/19,19041.631,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/11/10,19041.63,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/10/13,19041.572,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/09/08,19041.508,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/08/11,19041.45,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/07/14,19041.388,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/06/09,19041.329,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/05/27,19041.264,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2020/04/16,19041.208,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H2,Pro,2022/03/15,19041.1586,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2022/03/15,19041.1586,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2022/03/15,19041.1586,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H2,Pro,2022/02/15,19041.1526,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,21H1,Pro,2022/02/15,19041.1526,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2022/02/15,19041.1526,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/12/14,19041.1415,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/11/09,19041.1348,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/11/09,19041.1348,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/10/12,19041.1288,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/10/12,19041.1288,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/09/14,19041.1237,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/09/14,19041.1237,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/08/10,19041.1165,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/08/10,19041.1165,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/07/13,19041.111,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/07/13,19041.111,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,2004,Pro,2021/06/08,19041.1052,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,20H2,Pro,2021/06/08,19041.1052,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/07/14,18363.959,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/06/09,18363.9,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/05/12,18363.836,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/04/14,18363.778,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/03/12,18363.72,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/02/11,18363.657,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/01/14,18363.592,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2019/12/10,18363.535,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2019/10/05,18363.418,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2021/06/08,18363.1621,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2021/05/11,18363.1556,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2021/04/13,18363.15,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2021/03/09,18363.144,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2021/02/11,18363.1379,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2021/01/12,18363.1316,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/12/08,18363.1256,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/11/10,18363.1198,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/10/13,18363.1139,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/09/08,18363.1082,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1909,Pro,2020/08/11,18363.1016,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1903,Pro,2020/07/14,18362.959,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1903,Pro,2020/05/12,18362.836,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1903,Pro,2020/03/12,18362.72,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1903,Pro,2020/02/11,18362.657,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1903,Pro,2019/12/10,18362.535,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
400,1,Information,Operational,System Performance Monitoring,Shell Information,Event Log,Windows 10,1903,Pro,2019/11/12,18362.476,Information about the system performance monitoring event:      Scenario		:	{ShellSubScenario}     Analysis result		:	{ShellAnalysisResult}     Incident Time (UTC)	:	{ShellScenarioStartTime},{ShellSubScenario} | {ShellAnalysisResult} | {ShellScenarioStartTime}
