Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1709,Pro,2017/11/14,16299.15,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1709,Pro,2017/12/12,16299.125,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1703,Pro,2017/07/11,15063.483,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1703,Pro,2017/06/13,15063.413,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1703,Pro,2017/03/20,15063.0,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1607,Pro,2016/11/08,14393.447,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1511,Pro,2016/03/08,10586.164,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1511,Pro,1970/01/01,10586.0,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,1507,Pro,2015/07/29,10240.0,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2003,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 8,8,Pro,1970/01/01,9200.0,BatteryDrainRate ({BatteryDrainRate}); PowerBitpack ({PowerBitpack}); Duration ({Duration}); AppCpuCyclesBitpack ({AppCpuCyclesBitpack}); TimeStamp ({TimeStamp}).,{BatteryDrainRate} | {PowerBitpack} | {Duration} | {AppCpuCyclesBitpack} | {TimeStamp}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,2004,Pro,2021/05/11,19041.985,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,2004,Pro,2021/04/13,19041.928,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,2004,Pro,2021/03/09,19041.867,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,2004,Pro,2021/02/09,19041.804,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,2004,Pro,2021/01/12,19041.746,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,2004,Pro,2020/12/08,19041.685,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,2004,Pro,2020/11/10,19041.63,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
2004,0,Information,Microsoft-Windows-SrumTelemetry,,,,Windows 10,2004,Pro,2020/10/13,19041.572,BatteryDrainRate ({JoulesPerHourScreenOnDC}); PowerBitpack ({JoulesPerHourScreenOffDC}); Duration ({DCTimeBitpack}); AppCpuCyclesBitpack ({CPUCyclesOnDCBitpack}); TimeStamp ({DiskMBRead}).,{JoulesPerHourScreenOnDC} | {JoulesPerHourScreenOffDC} | {DCTimeBitpack} | {CPUCyclesOnDCBitpack} | {DiskMBRead}
