Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1001,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2022/06/21,22000.739,WFP: Packet Dropped - Filter Run-Time ID: {Timestamp}4; Layer Run-Time ID: {Timestamp}5,{Timestamp} | {Timestamp}
1001,2,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2016,1607,Standard,2016/11/08,14393.447,WFP: Packet Dropped - Filter Run-Time ID: {Timestamp}4; Layer Run-Time ID: {Timestamp}5,{Timestamp} | {Timestamp}
1001,2,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,WFP: Packet Dropped - Filter Run-Time ID: {Timestamp}4; Layer Run-Time ID: {Timestamp}5,{Timestamp} | {Timestamp}
1001,2,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2016,1607,Standard,2016/10/12,14393.0,WFP: Packet Dropped - Filter Run-Time ID: {Timestamp}4; Layer Run-Time ID: {Timestamp}5,{Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2022/06/21,22000.739,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2022/05/17,22000.675,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2022/04/19,22000.613,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2022/03/15,22000.556,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2022/02/15,22000.493,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2022/01/11,22000.434,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2021/12/14,22000.376,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2021/11/09,22000.318,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2021/09/16,22000.194,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H2,Pro,2022/06/21,19044.1766,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H2,Pro,2022/05/17,19044.1706,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H2,Pro,2022/04/19,19044.1645,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H2,Pro,2022/01/11,19044.1466,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H2,Pro,2021/10/12,19044.1288,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2021/04/13,19043.928,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2022/06/21,19043.1766,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2022/05/17,19043.1706,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2022/04/19,19043.1645,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2022/01/11,19043.1466,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H2,Pro,2021/12/14,19043.1415,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2021/12/14,19043.1415,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2021/11/09,19043.1348,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2021/10/12,19043.1288,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2021/09/14,19043.1237,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2021/08/10,19043.1165,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2021/07/13,19043.111,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2021/06/08,19043.1052,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2022/04/19,19042.1645,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2022/01/11,19042.1466,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/05/11,19041.985,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/05/11,19041.985,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/04/13,19041.928,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/04/13,19041.928,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/03/09,19041.867,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/03/09,19041.867,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/02/09,19041.804,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/02/09,19041.804,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/01/12,19041.746,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/01/12,19041.746,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2020/12/08,19041.685,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/12/08,19041.685,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2020/11/19,19041.631,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/11/10,19041.63,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/10/13,19041.572,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/09/08,19041.508,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/08/11,19041.45,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/07/14,19041.388,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/06/09,19041.329,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/05/27,19041.264,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2020/04/16,19041.208,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H2,Pro,2022/03/15,19041.1586,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2022/03/15,19041.1586,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2022/03/15,19041.1586,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H2,Pro,2022/02/15,19041.1526,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,21H1,Pro,2022/02/15,19041.1526,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2022/02/15,19041.1526,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/12/14,19041.1415,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/11/09,19041.1348,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/11/09,19041.1348,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/10/12,19041.1288,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/10/12,19041.1288,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/09/14,19041.1237,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/09/14,19041.1237,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/08/10,19041.1165,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/08/10,19041.1165,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/07/13,19041.111,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/07/13,19041.111,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,20H2,Pro,2021/06/08,19041.1052,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,2004,Pro,2021/06/08,19041.1052,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,1909,Pro,2020/07/14,18363.959,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,1909,Pro,2020/06/09,18363.9,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,1909,Pro,2020/05/12,18363.836,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,1909,Pro,2020/04/14,18363.778,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
1003,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 10,1909,Pro,2020/03/12,18363.72,IPsec: Packet Dropped - Error Code: {FailureStatus}; Filter Run-Time ID: {Timestamp}2; Layer Run-Time ID: {Timestamp}3,{FailureStatus} | {Timestamp} | {Timestamp}
