Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1001,0,Error,iaLPSS2_I2C Debug channel,,,,Windows 10,1803,Pro,2019/08/13,17134.950,ERROR: {Message} - Status:{Status},{Message} | {Status}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/08/13,17763.678,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/10/08,17763.805,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/12/10,17763.914,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/07/09,17763.615,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/04/09,17763.437,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/01/14,17763.973,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2018/11/13,17763.107,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/02/12,17763.316,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/03/12,17763.379,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/09/10,17763.737,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1809,Pro,2019/06/11,17763.557,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1709,Pro,2017/11/14,16299.64,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1709,Pro,2017/12/12,16299.125,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1709,Pro,2017/11/14,16299.15,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1703,Pro,2017/07/11,15063.483,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1703,Pro,2017/03/20,15063.0,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1703,Pro,2017/06/13,15063.413,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/07/13,19041.1110,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/02/09,19041.804,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/07/14,19041.388,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/11/10,19041.630,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/05/11,19041.985,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/03/09,19041.867,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/06/09,19041.329,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/04/13,19041.928,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/12/08,19041.685,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/10/13,19041.572,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/04/16,19041.208,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/01/12,19041.746,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/08/11,19041.450,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/05/27,19041.264,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2020/09/08,19041.508,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2021/04/13,18363.1500,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/02/11,18363.657,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/04/14,18363.778,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2019/12/10,18363.535,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2019/10/05,18363.418,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/07/14,18363.959,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2021/03/09,18363.1440,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/05/12,18363.836,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/01/14,18363.592,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1909,Pro,2020/03/12,18363.720,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2021/07/13,19043.1110,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1067,0,Information,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Power INFO: Monitor is {MonitorState}. Setting idle timeout to {Timeout} ms,{MonitorState} | {Timeout}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/08/13,17134.950,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/01/08,17763.253,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/03/12,17134.648,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,1970/01/01,17134.1,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2018/08/14,17134.228,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/01/08,17134.523,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/04/09,17134.706,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2018/09/11,17134.285,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2018/06/12,17134.112,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/06/11,17134.829,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/05/19,17134.766,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1803,Pro,2019/07/09,17134.885,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/07/13,19041.1110,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
1068,0,Error,iaLPSS2_I2C Debug channel,iaLPSS2_I2C Power routines,,,Windows 10,1607,Pro,2016/11/08,14393.447,Power ERROR: WdfDeviceAssignS0IdleSettings() returned status:{Status},{Status}
