Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1803,Pro,2018/08/14,17134.228,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1803,Pro,2018/06/12,17134.112,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1803,Pro,2019/09/10,17134.1006,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1803,Pro,1970/01/01,17134.1,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1709,Pro,2017/11/14,16299.64,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1709,Pro,2017/11/14,16299.15,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1709,Pro,2017/12/12,16299.125,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1703,Pro,2017/07/11,15063.483,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1703,Pro,2017/06/13,15063.413,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1703,Pro,2017/03/20,15063.0,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1607,Pro,2016/11/08,14393.447,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1511,Pro,2016/03/08,10586.164,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1511,Pro,1970/01/01,10586.0,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 10,1507,Pro,2015/07/29,10240.0,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 8,8,Pro,1970/01/01,9200.0,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows Server 2008R2,SP1,Standard,2011/02/09,7601.0,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10003,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Start,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Posting Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,24H2,Pro,2024/10/2,26100.1742,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,22H2,Pro,2022/12/20,22621.963,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,22H2,Pro,2022/11/15,22621.819,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,22H2,Pro,2022/10/18,22621.674,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,22H2,Pro,2022/09/20,22621.382,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/09/20,22000.978,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/08/16,22000.856,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/07/19,22000.795,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/06/21,22000.739,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/05/17,22000.675,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/04/19,22000.613,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/03/15,22000.556,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/02/15,22000.493,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/01/11,22000.434,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2021/12/14,22000.376,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2021/11/09,22000.318,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2021/09/16,22000.194,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,22H2,Pro,2023/03/21,19045.2728,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,22H2,Pro,2023/02/21,19045.2604,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,22H2,Pro,2023/01/17,19045.2486,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,22H2,Pro,2022/12/20,19045.2364,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2023/03/21,19044.2728,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2023/02/21,19044.2604,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2023/01/17,19044.2486,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/12/20,19044.2364,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/10/18,19044.213,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2021/04/13,19043.928,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/12/20,19043.2364,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/10/18,19043.213,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2021/07/13,19043.111,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
10004,0,Information,Microsoft-Windows-NetworkProfile/Diagnostic,Notify Clients,Stop,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Posted Network Connected Event Type: {NetworkProfileEventState}	ProfileID: {Guid},{NetworkProfileEventState} | {Guid}
