Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 8,8,Pro,1970/01/01,9200.0,Received NetPnPEvent {NetPnpEvent} from Member {Member},{NetPnpEvent} | {Member}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
3,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Member {Adapter} is doing a status indication. StatusCode = {StatusBufferLength},{Adapter} | {StatusBufferLength}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 8,8,Pro,1970/01/01,9200.0,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
4,0,Information,Microsoft-Windows-NdisImPlatform/Operational,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Member {Adapter} is indicating a new link state. Link State Buffer = {StatusBuffer},{Adapter} | {StatusBuffer}
