Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
101,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Created node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,22H2,Pro,2023/03/21,19045.2728,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
102,0,Information,Microsoft-Windows-SmartCard-DeviceEnum/Operational,,,,Windows 10,22H2,Pro,2023/02/21,19045.2604,Removed node {InstancePath} on session {SessionId}.,{InstancePath} | {SessionId}
