Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Starting action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
3,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Succeeded to run action {ActionType}. Action ID: {ActionId},{ActionType} | {ActionId}
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,SenseIR executable started.,
4,0,Information,Microsoft-Windows-SenseIR/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,SenseIR executable started.,
