Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
30000,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,ActivateAssignedAccessApplication,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Activated above lock app {AboveLockAppAUMID} using interface {InterfaceType} with return code {HResult},{AboveLockAppAUMID} | {InterfaceType} | {HResult}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,2004,Pro,2021/07/13,19041.111,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/07/14,18363.959,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/06/09,18363.9,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/05/12,18363.836,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/04/14,18363.778,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/03/12,18363.72,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/02/11,18363.657,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/01/14,18363.592,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2019/12/10,18363.535,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2019/10/05,18363.418,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2021/04/13,18363.15,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2021/03/09,18363.144,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2020/07/14,18362.959,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2020/05/12,18362.836,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2020/03/12,18362.72,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2020/02/11,18362.657,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2019/12/10,18362.535,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2019/11/12,18362.476,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2019/09/10,18362.356,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2019/03/29,18362.3,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2019/07/09,18362.239,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2019/06/11,18362.175,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/01/14,17763.973,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/12/10,17763.914,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/11/12,17763.864,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/10/08,17763.805,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/09/10,17763.737,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/08/13,17763.678,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/07/09,17763.615,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/06/11,17763.557,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/05/19,17763.504,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/04/09,17763.437,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/03/12,17763.379,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2019/02/12,17763.316,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/01/08,17763.253,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2018/12/11,17763.194,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2018/11/13,17763.107,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Above lock app exited with result code {Result},{Result}
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/08/13,17134.95,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/07/09,17134.885,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/06/11,17134.829,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/05/19,17134.766,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/04/09,17134.706,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/03/12,17134.648,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/01/08,17134.523,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2018/09/11,17134.285,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2018/08/14,17134.228,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2018/06/12,17134.112,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,2019/09/10,17134.1006,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1803,Pro,1970/01/01,17134.1,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1709,Pro,2017/11/14,16299.64,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1709,Pro,2017/11/14,16299.15,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1709,Pro,2017/12/12,16299.125,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1703,Pro,2017/07/11,15063.483,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1703,Pro,2017/06/13,15063.413,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1703,Pro,2017/03/20,15063.0,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1607,Pro,2016/11/08,14393.447,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1511,Pro,2016/03/08,10586.164,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1511,Pro,1970/01/01,10586.0,,
30003,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,WaitForAssignedAccessApplicationToDie,,,Windows 10,1507,Pro,2015/07/29,10240.0,,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro,2022/05/17,22000.675,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro,2022/04/19,22000.613,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro,2022/03/15,22000.556,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro,2022/02/15,22000.493,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro,2022/01/11,22000.434,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro,2021/12/14,22000.376,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro,2021/11/09,22000.318,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro,2021/09/16,22000.194,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2021/04/13,19043.928,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2021/07/13,19043.111,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2021/05/11,19041.985,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2021/05/11,19041.985,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2021/04/13,19041.928,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2021/04/13,19041.928,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2021/03/09,19041.867,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2021/03/09,19041.867,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2021/02/09,19041.804,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2021/02/09,19041.804,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2021/01/12,19041.746,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2021/01/12,19041.746,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2020/12/08,19041.685,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/12/08,19041.685,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2020/11/19,19041.631,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/11/10,19041.63,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/10/13,19041.572,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/09/08,19041.508,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/08/11,19041.45,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/07/14,19041.388,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/06/09,19041.329,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/05/27,19041.264,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2020/04/16,19041.208,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,This is a custom event; see details for more information,
30004,0,Information,Microsoft-Windows-AssignedAccessBroker/Admin,CustomTask,,,Windows 10,2004,Pro,2021/11/09,19041.1348,This is a custom event; see details for more information,
