Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows 10,22H2,Pro,2023/03/21,19045.2728,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows 10,22H2,Pro,2023/02/21,19045.2604,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
14001,0,Information,Microsoft-Windows-WLAN-AutoConfig/Operational,,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,A {PolicyType} Wireless Group Policy was applied to your computer.Wireless Group Policy Name: {PolicyName}{PolicyNamePlaceholder}Applied settings:	AutoConfig Enabled: {AutoConfig Enabled}	Show Denied Networks: {Show Denied networks}Wireless Group Policy Summary	Profiles applied:   {Profiles applied}{Profiles applied placeholder}	Profiles not applied:   {Profiles not applied}{Profiles not applied placeholder},{PolicyType} | {PolicyName} | {PolicyNamePlaceholder}
