Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
101,0,Information,Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Successfully ran {Type} troubleshooter '{Title}'. Learn more at {LearnMoreURL},{Type} | {Title} | {LearnMoreURL}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
