Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
1,0,Information,,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Sending command MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; CommandType: {CommandType}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {CommandType} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
2,0,Information,,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Receiving command done MessageType: {MessageType}; MessageLength: {MessageLength}; MessageTransactionId: {MessageTransactionId}; TotalFragments: {TotalFragments}; CurrentFragment: {CurrentFragment}; ServiceId: {ServiceId}; CommandId: {CommandId}; Status: {Status}; InformationBufferLength: {InformationBufferLength}; InformationBuffer: {MessageType}0,{MessageType} | {MessageLength} | {MessageTransactionId} | {TotalFragments} | {CurrentFragment} | {ServiceId} | {CommandId} | {Status} | {InformationBufferLength} | {MessageType}
