Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10000,0,Information,Application,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Starting session {RmSessionId} - {UTCStartTime}.,{RmSessionId} | {UTCStartTime}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/12/20,19043.2364,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/10/18,19043.213,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 8,8,Pro,1970/01/01,9200.0,Restarting application or service '{DisplayName}'.,{DisplayName}
10003,0,Information,Application,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Restarting application or service '{DisplayName}'.,{DisplayName}
10004,0,Information,Microsoft-Windows-RestartManager/Operational,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,Registering {nFiles} file(s); {nRegProcs} process(es); {nRegServices} service(s).,{nFiles} | {nRegProcs} | {nRegServices}
10004,0,Information,Microsoft-Windows-RestartManager/Operational,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Registering {nFiles} file(s); {nRegProcs} process(es); {nRegServices} service(s).,{nFiles} | {nRegProcs} | {nRegServices}
10004,0,Information,Microsoft-Windows-RestartManager/Operational,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Registering {nFiles} file(s); {nRegProcs} process(es); {nRegServices} service(s).,{nFiles} | {nRegProcs} | {nRegServices}
