Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,2004,Pro,2021/07/13,19041.111,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,2004,Pro,2021/06/08,19041.1052,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/07/14,18363.959,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/06/09,18363.9,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/05/12,18363.836,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/04/14,18363.778,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/03/12,18363.72,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/02/11,18363.657,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/01/14,18363.592,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2019/12/10,18363.535,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2019/10/05,18363.418,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2021/06/08,18363.1621,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2021/05/11,18363.1556,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2021/04/13,18363.15,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2021/03/09,18363.144,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2021/02/11,18363.1379,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2021/01/12,18363.1316,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/12/08,18363.1256,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/11/10,18363.1198,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/10/13,18363.1139,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/09/08,18363.1082,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1909,Pro,2020/08/11,18363.1016,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2020/07/14,18362.959,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2020/05/12,18362.836,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2020/03/12,18362.72,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2020/02/11,18362.657,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2019/12/10,18362.535,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2019/11/12,18362.476,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2019/09/10,18362.356,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2019/03/29,18362.3,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2019/07/09,18362.239,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2019/06/11,18362.175,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2020/12/08,18362.1256,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2020/11/10,18362.1198,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2020/10/13,18362.1139,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2020/09/08,18362.1082,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1903,Pro,2019/12/10,18362.1016,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/01/14,17763.973,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/12/10,17763.914,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/11/12,17763.864,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/10/08,17763.805,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/09/10,17763.737,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/08/13,17763.678,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/07/09,17763.615,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/06/11,17763.557,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/05/19,17763.504,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/04/09,17763.437,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/03/12,17763.379,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2019/02/12,17763.316,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/01/08,17763.253,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2018/12/11,17763.194,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/11/10,17763.1577,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/10/13,17763.1518,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/09/08,17763.1457,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/08/11,17763.1397,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/07/14,17763.1339,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/06/09,17763.1282,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/05/12,17763.1217,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/04/14,17763.1158,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/03/12,17763.1098,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2018/11/13,17763.107,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1809,Pro,2020/02/11,17763.1039,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/08/13,17134.95,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/07/09,17134.885,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/06/11,17134.829,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/05/19,17134.766,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/04/09,17134.706,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/03/12,17134.648,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/01/08,17134.523,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2018/09/11,17134.285,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2018/08/14,17134.228,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2018/06/12,17134.112,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,2019/09/10,17134.1006,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1803,Pro,1970/01/01,17134.1,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1709,Pro,2017/11/14,16299.64,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1709,Pro,2017/11/14,16299.15,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1709,Pro,2017/12/12,16299.125,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1703,Pro,2017/07/11,15063.483,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1703,Pro,2017/06/13,15063.413,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1703,Pro,2017/03/20,15063.0,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1607,Pro,2016/11/08,14393.447,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1511,Pro,2016/03/08,10586.164,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1511,Pro,1970/01/01,10586.0,Close event; code = {Code}.,{Code}
1106,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,Connection Sequence,This event is raised when there is a close operation which will tear down the connection.,,Windows 10,1507,Pro,2015/07/29,10240.0,Close event; code = {Code}.,{Code}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2022/06/21,22000.739,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2022/05/17,22000.675,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2022/04/19,22000.613,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2022/03/15,22000.556,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2022/02/15,22000.493,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2022/01/11,22000.434,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2021/12/14,22000.376,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2021/11/09,22000.318,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro,2021/09/16,22000.194,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
1107,0,Information,Microsoft-Windows-TerminalServices-RDPClient/Operational,General,This event is raised during the disconnection process,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Disconnect trace:{ComponentName} '{Message}'; Error code:{ErrorCode},{ComponentName} | {Message} | {ErrorCode}
