Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1001,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 8,8,Pro,1970/01/01,9200.0,{StatusDescription} - Status : {Status},{StatusDescription} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
1107,0,Information,Microsoft-Windows-Network-Connection-Broker,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Accepting update request for provider {ContextHandle} finished with status {Status},{ContextHandle} | {Status}
