Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1903,Pro,2019/06/11,18362.175,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1903,Pro,2020/12/08,18362.1256,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1903,Pro,2020/11/10,18362.1198,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1903,Pro,2020/10/13,18362.1139,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1903,Pro,2020/09/08,18362.1082,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1903,Pro,2019/12/10,18362.1016,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/01/14,17763.973,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/12/10,17763.914,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/11/12,17763.864,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/10/08,17763.805,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/09/10,17763.737,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/08/13,17763.678,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/07/09,17763.615,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/06/11,17763.557,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/05/19,17763.504,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/04/09,17763.437,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/03/12,17763.379,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2019/02/12,17763.316,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/01/08,17763.253,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2018/12/11,17763.194,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/11/10,17763.1577,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/10/13,17763.1518,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/09/08,17763.1457,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/08/11,17763.1397,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/07/14,17763.1339,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/06/09,17763.1282,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/05/12,17763.1217,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/04/14,17763.1158,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/03/12,17763.1098,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2018/11/13,17763.107,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1809,Pro,2020/02/11,17763.1039,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/08/13,17134.95,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/07/09,17134.885,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/06/11,17134.829,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/05/19,17134.766,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/04/09,17134.706,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/03/12,17134.648,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/01/08,17134.523,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2018/09/11,17134.285,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2018/08/14,17134.228,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2018/06/12,17134.112,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,2019/09/10,17134.1006,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1803,Pro,1970/01/01,17134.1,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1709,Pro,2017/11/14,16299.64,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1709,Pro,2017/11/14,16299.15,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1709,Pro,2017/12/12,16299.125,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1703,Pro,2017/07/11,15063.483,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1703,Pro,2017/06/13,15063.413,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1703,Pro,2017/03/20,15063.0,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1607,Pro,2016/11/08,14393.447,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1511,Pro,2016/03/08,10586.164,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1511,Enterprise,2016/02/09,10586.104,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1511,Pro,1970/01/01,10586.0,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1507,Pro,2015/07/29,10240.0,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 8.1,8.1,Pro,1970/01/01,9600.0,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 8,8,Pro,1970/01/01,9200.0,IOCTL_DOT11_DISCONNECT,
10054,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 7,SP1,Ultimate,1970/01/01,7601.0,IOCTL_DOT11_DISCONNECT,
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,22H2,Pro,2022/10/18,22621.674,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,22H2,Pro,2022/09/20,22621.382,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/09/20,22000.978,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/08/16,22000.856,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/07/19,22000.795,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/06/21,22000.739,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/05/17,22000.675,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/04/19,22000.613,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/03/15,22000.556,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/02/15,22000.493,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/01/11,22000.434,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2021/12/14,22000.376,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2021/11/09,22000.318,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2021/09/16,22000.194,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro,2022/10/18,22000.1098,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/10/18,19044.213,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/09/20,19044.2006,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/08/16,19044.1889,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/07/19,19044.1826,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/06/21,19044.1766,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/05/17,19044.1706,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/04/19,19044.1645,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/01/11,19044.1466,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2021/10/12,19044.1288,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2021/04/13,19043.928,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/10/18,19043.213,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/09/20,19043.2006,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/08/16,19043.1889,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/07/19,19043.1826,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/06/21,19043.1766,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/05/17,19043.1706,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/04/19,19043.1645,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/01/11,19043.1466,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2021/12/14,19043.1415,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2021/12/14,19043.1415,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2021/11/09,19043.1348,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2021/10/12,19043.1288,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2021/09/14,19043.1237,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2021/08/10,19043.1165,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2021/07/13,19043.111,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2021/06/08,19043.1052,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2022/04/19,19042.1645,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2022/01/11,19042.1466,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/05/11,19041.985,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/05/11,19041.985,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/04/13,19041.928,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/04/13,19041.928,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/03/09,19041.867,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/03/09,19041.867,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/02/09,19041.804,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/02/09,19041.804,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/01/12,19041.746,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/01/12,19041.746,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2020/12/08,19041.685,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/12/08,19041.685,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2020/11/19,19041.631,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/11/10,19041.63,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/10/13,19041.572,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/09/08,19041.508,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/08/11,19041.45,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/07/14,19041.388,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/06/09,19041.329,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/05/27,19041.264,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2020/04/16,19041.208,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2022/03/15,19041.1586,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/03/15,19041.1586,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/03/15,19041.1586,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2022/02/15,19041.1526,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H1,Pro,2022/02/15,19041.1526,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,21H2,Pro,2022/02/15,19041.1526,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/12/14,19041.1415,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/11/09,19041.1348,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/11/09,19041.1348,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/10/12,19041.1288,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/10/12,19041.1288,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/09/14,19041.1237,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/09/14,19041.1237,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/08/10,19041.1165,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/08/10,19041.1165,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/07/13,19041.111,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/07/13,19041.111,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,20H2,Pro,2021/06/08,19041.1052,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,2004,Pro,2021/06/08,19041.1052,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1909,Pro,2020/07/14,18363.959,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1909,Pro,2020/06/09,18363.9,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1909,Pro,2020/05/12,18363.836,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1909,Pro,2020/04/14,18363.778,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1909,Pro,2020/03/12,18363.72,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1909,Pro,2020/02/11,18363.657,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
10055,0,Information,Microsoft-Windows-NWiFi/Diagnostic,,,AssocMgr,Windows 10,1909,Pro,2020/01/14,18363.592,OID_DOT11_DISCONNECT_REQUEST Status = {Status},{Status}
