Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
212,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Start,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Ioctl: EnumBands,
212,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Start,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Ioctl: EnumBands,
212,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Start,,Windows 10,1511,Pro,2016/03/08,10586.164,Ioctl: EnumBands,
212,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Start,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Ioctl: EnumBands,
212,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Start,,Windows 10,1511,Pro,1970/01/01,10586.0,Ioctl: EnumBands,
212,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Start,,Windows 10,1507,Pro,2015/07/29,10240.0,Ioctl: EnumBands,
212,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Start,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Ioctl: EnumBands,
212,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Start,,Windows 8,8,Pro,1970/01/01,9200.0,Ioctl: EnumBands,
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,22H2,Pro,2022/11/15,22621.819,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,22H2,Pro,2022/10/18,22621.674,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,22H2,Pro,2022/09/20,22621.382,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/09/20,22000.978,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/08/16,22000.856,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/07/19,22000.795,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/06/21,22000.739,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/05/17,22000.675,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/04/19,22000.613,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/03/15,22000.556,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/02/15,22000.493,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/01/11,22000.434,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2021/12/14,22000.376,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2021/11/09,22000.318,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2021/09/16,22000.194,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/10/18,19044.213,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2021/04/13,19043.928,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/10/18,19043.213,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2021/07/13,19043.111,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/05/11,19041.985,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/05/11,19041.985,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/04/13,19041.928,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/04/13,19041.928,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/03/09,19041.867,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/03/09,19041.867,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/02/09,19041.804,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/02/09,19041.804,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/01/12,19041.746,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/01/12,19041.746,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/12/08,19041.685,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2020/12/08,19041.685,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2020/11/19,19041.631,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/11/10,19041.63,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/10/13,19041.572,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/09/08,19041.508,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/08/11,19041.45,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/07/14,19041.388,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/06/09,19041.329,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/05/27,19041.264,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2020/04/16,19041.208,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/11/09,19041.1348,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/10/12,19041.1288,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/09/14,19041.1237,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/08/10,19041.1165,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/07/13,19041.111,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/07/13,19041.111,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,2004,Pro,2021/06/08,19041.1052,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2020/07/14,18363.959,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2020/06/09,18363.9,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2020/05/12,18363.836,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2020/04/14,18363.778,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2020/03/12,18363.72,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2020/02/11,18363.657,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2020/01/14,18363.592,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2019/12/10,18363.535,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
213,0,Information,Microsoft-Windows-EnhancedStorage-EhStorTcgDrv/Analytic,IoctlEnumerateBands,Stop,,Windows 10,1909,Pro,2019/10/05,18363.418,Ioctl: EnumBands returned (Status={Param1}).,{Param1}
