Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2018/12/11,17763.194,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1803,Pro,2019/01/08,17763.253,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/02/12,17763.316,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/03/12,17763.379,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/04/09,17763.437,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/05/19,17763.504,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/06/11,17763.557,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/07/09,17763.615,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/08/13,17763.678,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/09/10,17763.737,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/10/08,17763.805,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/11/12,17763.864,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2019/12/10,17763.914,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1809,Pro,2020/01/14,17763.973,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2019/12/10,18362.1016,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2020/09/08,18362.1082,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2020/10/13,18362.1139,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2020/11/10,18362.1198,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2020/12/08,18362.1256,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2019/06/11,18362.175,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2019/07/09,18362.239,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2019/03/29,18362.3,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2019/09/10,18362.356,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2019/11/12,18362.476,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2019/12/10,18362.535,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2020/02/11,18362.657,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2020/03/12,18362.72,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2020/05/12,18362.836,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1903,Pro,2020/07/14,18362.959,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/08/11,18363.1016,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/09/08,18363.1082,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/10/13,18363.1139,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/11/10,18363.1198,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/12/08,18363.1256,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2021/01/12,18363.1316,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2021/02/11,18363.1379,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2021/03/09,18363.144,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2021/04/13,18363.15,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2021/05/11,18363.1556,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2021/06/08,18363.1621,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2019/10/05,18363.418,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2019/12/10,18363.535,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/01/14,18363.592,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/02/11,18363.657,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/03/12,18363.72,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/04/14,18363.778,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/05/12,18363.836,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,1909,Pro,2020/07/14,18363.959,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2021/06/08,19041.1052,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2021/06/08,19041.1052,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2021/07/13,19041.111,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2021/07/13,19041.111,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2021/08/10,19041.1165,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2021/08/10,19041.1165,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2021/09/14,19041.1237,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2021/09/14,19041.1237,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2021/10/12,19041.1288,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2021/10/12,19041.1288,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2021/11/09,19041.1348,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2021/11/09,19041.1348,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2021/12/14,19041.1415,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2022/02/15,19041.1526,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,21H2,Pro,2022/02/15,19041.1526,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,21H1,Pro,2022/02/15,19041.1526,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2022/03/15,19041.1586,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,21H2,Pro,2022/03/15,19041.1586,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,21H1,Pro,2022/03/15,19041.1586,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/04/16,19041.208,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/05/27,19041.264,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/06/09,19041.329,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/07/14,19041.388,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/08/11,19041.45,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/09/08,19041.508,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/10/13,19041.572,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/11/10,19041.63,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2020/11/19,19041.631,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,20H2,Pro,2020/12/08,19041.685,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
1016,1,Information,Operational,ReadyBoot,,ReadyBoot,Windows 10,2004,Pro,2020/12/08,19041.685,Boot plan calculation completed in {Duration (ms)} ms.     Boot Plan Timestamp: {BootPlanTimestamp}     Reason: {Reason}     Result: {ErrorCode},{BootPlanTimestamp} | {Reason} | {ErrorCode}
