Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2020/02/11,18363.657,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2020/01/14,18363.592,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2019/12/10,18363.535,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2019/10/05,18363.418,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2021/06/08,18363.1621,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2021/05/11,18363.1556,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2021/04/13,18363.15,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2021/03/09,18363.144,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2021/02/11,18363.1379,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2021/01/12,18363.1316,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2020/12/08,18363.1256,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2020/11/10,18363.1198,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2020/10/13,18363.1139,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2020/09/08,18363.1082,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1909,Pro,2020/08/11,18363.1016,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2020/07/14,18362.959,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2020/05/12,18362.836,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2020/03/12,18362.72,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2020/02/11,18362.657,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2019/12/10,18362.535,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2019/11/12,18362.476,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2019/09/10,18362.356,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2019/03/29,18362.3,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2019/07/09,18362.239,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2019/06/11,18362.175,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2020/12/08,18362.1256,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2020/11/10,18362.1198,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2020/10/13,18362.1139,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2020/09/08,18362.1082,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1903,Pro,2019/12/10,18362.1016,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/01/14,17763.973,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/12/10,17763.914,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/11/12,17763.864,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/10/08,17763.805,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/09/10,17763.737,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/08/13,17763.678,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/07/09,17763.615,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/06/11,17763.557,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/05/19,17763.504,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/04/09,17763.437,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/03/12,17763.379,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2019/02/12,17763.316,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1803,Pro,2019/01/08,17763.253,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2018/12/11,17763.194,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/11/10,17763.1577,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/10/13,17763.1518,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/09/08,17763.1457,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/08/11,17763.1397,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/07/14,17763.1339,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/06/09,17763.1282,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/05/12,17763.1217,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/04/14,17763.1158,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/03/12,17763.1098,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2018/11/13,17763.107,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1809,Pro,2020/02/11,17763.1039,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1803,Pro,2019/08/13,17134.95,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1803,Pro,2019/07/09,17134.885,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1803,Pro,2019/06/11,17134.829,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1803,Pro,2019/05/19,17134.766,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1803,Pro,2019/04/09,17134.706,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
109,0,Information,Microsoft-Windows-Sdbus/Analytic,Command Completed,,Sdbus P-state frequency scaling,Windows 10,1803,Pro,2019/03/12,17134.648,Command completed.SD Host Physical Address: {SDHostPhysicalAddress}Command: {Command}Argument: {Argument}Size: {Size},{SDHostPhysicalAddress} | {Command} | {Argument} | {Size}
