Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 11,21H2,Pro,2022/02/15,22000.493,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 11,21H2,Pro,2022/01/11,22000.434,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 11,21H2,Pro,2021/12/14,22000.376,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 11,21H2,Pro,2021/11/09,22000.318,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 11,21H2,Pro,2021/09/16,22000.194,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2021/04/13,19043.928,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2021/07/13,19043.111,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2021/05/11,19041.985,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2021/05/11,19041.985,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2021/04/13,19041.928,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2021/04/13,19041.928,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2021/03/09,19041.867,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2021/03/09,19041.867,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2021/02/09,19041.804,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2021/02/09,19041.804,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2021/01/12,19041.746,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2021/01/12,19041.746,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2020/12/08,19041.685,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/12/08,19041.685,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,20H2,Pro,2020/11/19,19041.631,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/11/10,19041.63,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/10/13,19041.572,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/09/08,19041.508,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/08/11,19041.45,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/07/14,19041.388,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/06/09,19041.329,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/05/27,19041.264,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,2004,Pro,2020/04/16,19041.208,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
1,0,Information,muxencode,MPEG-2 Encode/Mux for DLNA,Stop,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Stopping. Bytes Muxed: {TotalBytesEncoded}; Video Frames Received: {VideoFramesReceived}; Video Frames Encoded: {VideoFramesEncoded}; Audio Bytes Received: {AudioBytesReceived}; Audio Frames Encoded: {AudioFramesEncoded},{TotalBytesEncoded} | {VideoFramesReceived} | {VideoFramesEncoded} | {AudioBytesReceived} | {AudioFramesEncoded}
