Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1909,Pro,2020/08/11,18363.1016,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2020/07/14,18362.959,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2020/05/12,18362.836,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2020/03/12,18362.72,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2020/02/11,18362.657,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2019/12/10,18362.535,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2019/11/12,18362.476,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2019/09/10,18362.356,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2019/03/29,18362.3,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2019/07/09,18362.239,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2019/06/11,18362.175,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2020/12/08,18362.1256,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2020/11/10,18362.1198,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2020/10/13,18362.1139,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2020/09/08,18362.1082,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1903,Pro,2019/12/10,18362.1016,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/01/14,17763.973,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/12/10,17763.914,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/11/12,17763.864,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/10/08,17763.805,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/09/10,17763.737,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/08/13,17763.678,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/07/09,17763.615,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/06/11,17763.557,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/05/19,17763.504,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/04/09,17763.437,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/03/12,17763.379,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2019/02/12,17763.316,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/01/08,17763.253,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2018/12/11,17763.194,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/11/10,17763.1577,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/10/13,17763.1518,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/09/08,17763.1457,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/08/11,17763.1397,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/07/14,17763.1339,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/06/09,17763.1282,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/05/12,17763.1217,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/04/14,17763.1158,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/03/12,17763.1098,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2018/11/13,17763.107,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1809,Pro,2020/02/11,17763.1039,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/08/13,17134.95,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/07/09,17134.885,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/06/11,17134.829,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/05/19,17134.766,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/04/09,17134.706,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/03/12,17134.648,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/01/08,17134.523,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2018/09/11,17134.285,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2018/08/14,17134.228,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2018/06/12,17134.112,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,2019/09/10,17134.1006,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1803,Pro,1970/01/01,17134.1,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1709,Pro,2017/11/14,16299.64,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1709,Pro,2017/11/14,16299.15,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1709,Pro,2017/12/12,16299.125,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1703,Pro,2017/07/11,15063.483,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1703,Pro,2017/06/13,15063.413,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1703,Pro,2017/03/20,15063.0,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1607,Pro,2016/11/08,14393.447,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1511,Pro,2016/03/08,10586.164,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1511,Pro,1970/01/01,10586.0,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 10,1507,Pro,2015/07/29,10240.0,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
5,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 8,8,Pro,1970/01/01,9200.0,There was an error while removing setting unit {UnitId} for roaming collection {CollectionId}. {HResultFailure},{UnitId} | {CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/07/19,22000.795,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/06/21,22000.739,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/05/17,22000.675,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/04/19,22000.613,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/03/15,22000.556,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/02/15,22000.493,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2022/01/11,22000.434,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2021/12/14,22000.376,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2021/11/09,22000.318,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro,2021/09/16,22000.194,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
6,0,Error,Microsoft-Windows-GenericRoaming/Admin,SettingHandlerTask,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,There was an error while getting settings unit for roaming collection {CollectionId}. {HResultFailure},{CollectionId} | {HResultFailure}
