Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Start,,Windows 11,22H2,Pro,2022/12/20,22621.963,Opening backing store {VhdFileName} as type {VhdVirtualStorageType}.,{VhdFileName} | {VhdVirtualStorageType}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1909,Pro,2020/11/10,18363.1198,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1909,Pro,2020/10/13,18363.1139,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1909,Pro,2020/09/08,18363.1082,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1909,Pro,2020/08/11,18363.1016,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2020/07/14,18362.959,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2020/05/12,18362.836,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2020/03/12,18362.72,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2020/02/11,18362.657,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2019/12/10,18362.535,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2019/11/12,18362.476,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2019/09/10,18362.356,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2019/03/29,18362.3,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2019/07/09,18362.239,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2019/06/11,18362.175,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2020/12/08,18362.1256,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2020/11/10,18362.1198,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2020/10/13,18362.1139,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2020/09/08,18362.1082,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1903,Pro,2019/12/10,18362.1016,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/01/14,17763.973,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/12/10,17763.914,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/11/12,17763.864,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/10/08,17763.805,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/09/10,17763.737,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/08/13,17763.678,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/07/09,17763.615,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/06/11,17763.557,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/05/19,17763.504,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/04/09,17763.437,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/03/12,17763.379,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2019/02/12,17763.316,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/01/08,17763.253,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2018/12/11,17763.194,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/11/10,17763.1577,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/10/13,17763.1518,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/09/08,17763.1457,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/08/11,17763.1397,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/07/14,17763.1339,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/06/09,17763.1282,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/05/12,17763.1217,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/04/14,17763.1158,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/03/12,17763.1098,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2018/11/13,17763.107,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1809,Pro,2020/02/11,17763.1039,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/08/13,17134.95,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/07/09,17134.885,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/06/11,17134.829,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/05/19,17134.766,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/04/09,17134.706,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/03/12,17134.648,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/01/08,17134.523,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2018/09/11,17134.285,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2018/08/14,17134.228,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2018/06/12,17134.112,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,2019/09/10,17134.1006,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1803,Pro,1970/01/01,17134.1,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1709,Pro,2017/11/14,16299.64,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1709,Pro,2017/11/14,16299.15,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
2,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Open virtual disk.,Stop,,Windows 10,1709,Pro,2017/12/12,16299.125,Opened backing store; returning handle {VhdHandle}; status {VhdStatus}.,{VhdHandle} | {VhdStatus}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,22H2,Pro,2022/12/20,22621.963,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,22H2,Pro,2022/11/15,22621.819,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,22H2,Pro,2022/10/18,22621.674,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,22H2,Pro,2022/09/20,22621.382,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/09/20,22000.978,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/08/16,22000.856,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/07/19,22000.795,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/06/21,22000.739,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/05/17,22000.675,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/04/19,22000.613,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/03/15,22000.556,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/02/15,22000.493,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/01/11,22000.434,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2021/12/14,22000.376,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2021/11/09,22000.318,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2021/09/16,22000.194,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Attaching using handle {VhdHandle}.,{VhdHandle}
3,0,Information,Microsoft-Windows-VIRTDISK-Analytic,Attach virtual disk.,Start,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Attaching using handle {VhdHandle}.,{VhdHandle}
