Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/01/14,17763.973,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/12/10,17763.914,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/11/12,17763.864,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/10/08,17763.805,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/09/10,17763.737,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/08/13,17763.678,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/07/09,17763.615,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/06/11,17763.557,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/05/19,17763.504,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/04/09,17763.437,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/03/12,17763.379,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2019/02/12,17763.316,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/01/08,17763.253,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2018/12/11,17763.194,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/11/10,17763.1577,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/10/13,17763.1518,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/09/08,17763.1457,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/08/11,17763.1397,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/07/14,17763.1339,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/06/09,17763.1282,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/05/12,17763.1217,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/04/14,17763.1158,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/03/12,17763.1098,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2018/11/13,17763.107,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1809,Pro,2020/02/11,17763.1039,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/08/13,17134.95,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/07/09,17134.885,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/06/11,17134.829,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/05/19,17134.766,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/04/09,17134.706,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/03/12,17134.648,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/01/08,17134.523,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2018/09/11,17134.285,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2018/08/14,17134.228,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2018/06/12,17134.112,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,2019/09/10,17134.1006,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1803,Pro,1970/01/01,17134.1,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1709,Pro,2017/11/14,16299.64,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1709,Pro,2017/11/14,16299.15,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1709,Pro,2017/12/12,16299.125,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1703,Pro,2017/07/11,15063.483,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1703,Pro,2017/06/13,15063.413,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1703,Pro,2017/03/20,15063.0,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1607,Pro,2016/11/08,14393.447,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1511,Pro,2016/03/08,10586.164,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1511,Pro,1970/01/01,10586.0,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 10,1507,Pro,2015/07/29,10240.0,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 8,8,Pro,1970/01/01,9200.0,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
203,0,Information,Operational,Device Metadata Retrieval,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,{DevicePath}: Transfer of metadata ({MetadataLocaleName}; {MetadataContentId}) failed. Error code {ReturnCode}.,{DevicePath} | {MetadataLocaleName} | {MetadataContentId} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2022/07/19,22000.795,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2022/06/21,22000.739,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2022/05/17,22000.675,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2022/04/19,22000.613,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2022/03/15,22000.556,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2022/02/15,22000.493,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2022/01/11,22000.434,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2021/12/14,22000.376,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2021/11/09,22000.318,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro,2021/09/16,22000.194,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
204,0,Information,Operational,Device Metadata Retrieval,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,{DevicePath}: Transfer of metadata failed as the Device Metadata Service could not be accessed. Error code {ReturnCode}.,{DevicePath} | {ReturnCode}
