Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2018/11/13,17763.107,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
301,2,Information,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,The problem with NVDIMM-N {DeviceGuid} was resolved. Data saved to this NVDIMM-N is no longer at risk.                                        This NVDIMM-N may be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2019/08/13,17134.95,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2019/07/09,17134.885,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2019/06/11,17134.829,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2019/05/19,17134.766,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2019/04/09,17134.706,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2019/03/12,17134.648,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2019/01/08,17134.523,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2018/09/11,17134.285,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2018/08/14,17134.228,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2018/06/12,17134.112,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,0,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 10,1803,Pro,1970/01/01,17134.1,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk. Use the Get-PhysicalDisk command to see more information.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
302,2,Warning,Microsoft-Windows-PersistentMemory-Nvdimm/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,NVDIMM-N {DeviceGuid} is in a degraded health state and may soon encounter serious problems. Consider backing up your data to another disk.                                        In PowerShell; run Get-PmemPhysicalDevice for more information and Get-PmemDisk to see which disks are affected by this problem.                                        This NVDIMM-N may need to be replaced. It can be located using the following information:                                        Slot number: {SlotNumber}                    Manufacturer: {VendorId}                    Model Number: {ProductId}                    Serial Number: {SerialNumber}                    Location: {Location},{DeviceGuid} | {SlotNumber} | {VendorId} | {ProductId} | {SerialNumber} | {Location}
