Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
4096,0,Information,System,,,,Windows 10,1803,Pro,2018/06/12,17134.112,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1803,Pro,1970/01/01,17134.1,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1709,Pro,2017/11/14,16299.64,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1709,Pro,2017/11/14,16299.15,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1709,Pro,2017/12/12,16299.125,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1703,Pro,2017/07/11,15063.483,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1703,Pro,2017/06/13,15063.413,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1703,Pro,2017/03/20,15063.0,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1607,Pro,2016/11/08,14393.447,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1511,Pro,2016/03/08,10586.164,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1511,Pro,1970/01/01,10586.0,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 10,1507,Pro,2015/07/29,10240.0,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4096,0,Information,System,,,,Windows 8,8,Pro,1970/01/01,9200.0,The machine {ComputerName} successfully joined the domain {DomainName}.,{ComputerName} | {DomainName}
4097,0,Error,System,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/05/11,19041.985,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/04/13,19041.928,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/03/09,19041.867,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/02/09,19041.804,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/01/12,19041.746,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/12/08,19041.685,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/11/10,19041.63,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/10/13,19041.572,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/09/08,19041.508,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/08/11,19041.45,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/07/14,19041.388,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/06/09,19041.329,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/05/27,19041.264,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2020/04/16,19041.208,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/07/13,19041.111,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/07/14,18363.959,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/06/09,18363.9,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/05/12,18363.836,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/04/14,18363.778,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/03/12,18363.72,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/02/11,18363.657,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/01/14,18363.592,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2019/12/10,18363.535,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2019/10/05,18363.418,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2021/04/13,18363.15,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2021/03/09,18363.144,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2020/07/14,18362.959,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2020/05/12,18362.836,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2020/03/12,18362.72,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2020/02/11,18362.657,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2019/12/10,18362.535,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2019/11/12,18362.476,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2019/09/10,18362.356,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2019/03/29,18362.3,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2019/07/09,18362.239,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2019/06/11,18362.175,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/01/14,17763.973,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/12/10,17763.914,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
