Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2020/01/14,18363.592,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2019/12/10,18363.535,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2019/10/05,18363.418,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2021/06/08,18363.1621,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2021/05/11,18363.1556,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2021/04/13,18363.15,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2021/03/09,18363.144,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2021/02/11,18363.1379,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2021/01/12,18363.1316,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2020/12/08,18363.1256,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2020/11/10,18363.1198,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2020/10/13,18363.1139,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2020/09/08,18363.1082,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1909,Pro,2020/08/11,18363.1016,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2020/07/14,18362.959,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2020/05/12,18362.836,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2020/03/12,18362.72,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2020/02/11,18362.657,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2019/12/10,18362.535,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2019/11/12,18362.476,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2019/09/10,18362.356,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2019/03/29,18362.3,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2019/07/09,18362.239,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2019/06/11,18362.175,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2020/12/08,18362.1256,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2020/11/10,18362.1198,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2020/10/13,18362.1139,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2020/09/08,18362.1082,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1903,Pro,2019/12/10,18362.1016,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/01/14,17763.973,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/12/10,17763.914,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/11/12,17763.864,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/10/08,17763.805,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/09/10,17763.737,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/08/13,17763.678,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/07/09,17763.615,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/06/11,17763.557,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/05/19,17763.504,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/04/09,17763.437,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/03/12,17763.379,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2019/02/12,17763.316,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/01/08,17763.253,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2018/12/11,17763.194,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/11/10,17763.1577,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/10/13,17763.1518,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/09/08,17763.1457,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/08/11,17763.1397,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/07/14,17763.1339,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/06/09,17763.1282,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/05/12,17763.1217,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/04/14,17763.1158,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/03/12,17763.1098,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2018/11/13,17763.107,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1809,Pro,2020/02/11,17763.1039,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/08/13,17134.95,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/07/09,17134.885,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/06/11,17134.829,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/05/19,17134.766,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/04/09,17134.706,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/03/12,17134.648,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/01/08,17134.523,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2018/09/11,17134.285,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2018/08/14,17134.228,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2018/06/12,17134.112,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,2019/09/10,17134.1006,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1803,Pro,1970/01/01,17134.1,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1709,Pro,2017/11/14,16299.64,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1709,Pro,2017/11/14,16299.15,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1709,Pro,2017/12/12,16299.125,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1703,Pro,2017/07/11,15063.483,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1703,Pro,2017/06/13,15063.413,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1703,Pro,2017/03/20,15063.0,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1607,Pro,2016/11/08,14393.447,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1511,Pro,2016/03/08,10586.164,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1511,Enterprise,2016/02/09,10586.104,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1511,Pro,1970/01/01,10586.0,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 10,1507,Pro,2015/07/29,10240.0,ColorConv_Stop,
112,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - ColorConv,Stop,,Windows 8,8,Pro,1970/01/01,9200.0,ColorConv_Stop,
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,22H2,Pro,2022/10/18,22621.674,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,22H2,Pro,2022/09/20,22621.382,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/09/20,22000.978,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/08/16,22000.856,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/07/19,22000.795,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/06/21,22000.739,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/05/17,22000.675,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/04/19,22000.613,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/03/15,22000.556,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/02/15,22000.493,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/01/11,22000.434,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2021/12/14,22000.376,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2021/11/09,22000.318,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2021/09/16,22000.194,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
113,0,Verbose,MS Video Processor MFT,MS Video Processoft MFT - Resizer,Start,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Resizer_Start fourCC = {fourCC}; srcWidth = {srcWidth}; srcHeight = {srcHeight}; dstWidth = {dstWidth}; dstHeight = {dstHeight},{fourCC} | {srcWidth} | {srcHeight} | {dstWidth} | {dstHeight}
