Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
69,0,Warning,Microsoft-Windows-User Profile Service/Operational,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,{SourceFile} which has timestamp {SourceTimestamp} was not copied to {DestinationFile} which has timestamp {DestinationTimestamp} since it is older than the file it would be overwriting.,{SourceFile} | {SourceTimestamp} | {DestinationFile} | {DestinationTimestamp}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,22H2,Pro,2023/03/21,19045.2728,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,22H2,Pro,2023/02/21,19045.2604,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2023/03/21,19044.2728,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2023/02/21,19044.2604,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2023/01/17,19044.2486,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/12/20,19043.2364,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/10/18,19043.213,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,2004,Pro,2021/05/11,19041.985,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
1006,0,Information,Microsoft-Windows-User Profile Service/Diagnostic,,,,Windows 10,2004,Pro,2021/04/13,19041.928,File {FileName} of size {FileSizeInKb} kilobytes copied from {SourceLocation} to {DestinationLocation} in {CopyTimeInSec} seconds.,{FileName} | {FileSizeInKb} | {SourceLocation} | {DestinationLocation} | {CopyTimeInSec}
