Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
5,1,Information,,Service_Start,,,Windows 10,1709,Pro,2017/12/12,16299.125,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows 10,1703,Pro,2017/07/11,15063.483,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows 10,1703,Pro,2017/06/13,15063.413,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows 10,1703,Pro,2017/03/20,15063.0,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows 10,1607,Pro,2016/11/08,14393.447,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows 10,1511,Pro,2016/03/08,10586.164,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows 10,1511,Pro,1970/01/01,10586.0,MMCSS Service started.,
5,1,Information,,Service_Start,,,Windows 10,1507,Pro,2015/07/29,10240.0,MMCSS Service started.,
6,1,Information,,Service_Stop,,,Windows 11,22H2,Pro,2022/11/15,22621.819,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,22H2,Pro,2022/10/18,22621.674,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,22H2,Pro,2022/09/20,22621.382,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/09/20,22000.978,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/08/16,22000.856,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/07/19,22000.795,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/06/21,22000.739,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/05/17,22000.675,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/04/19,22000.613,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/03/15,22000.556,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/02/15,22000.493,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/01/11,22000.434,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2021/12/14,22000.376,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2021/11/09,22000.318,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2021/09/16,22000.194,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/10/18,19044.213,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2021/04/13,19043.928,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/11/15,19043.2251,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/10/18,19043.213,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2021/07/13,19043.111,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/05/11,19041.985,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/05/11,19041.985,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/04/13,19041.928,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/04/13,19041.928,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/03/09,19041.867,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/03/09,19041.867,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/02/09,19041.804,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/02/09,19041.804,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/01/12,19041.746,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/01/12,19041.746,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/12/08,19041.685,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2020/12/08,19041.685,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2020/11/19,19041.631,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/11/10,19041.63,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/10/13,19041.572,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/09/08,19041.508,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/08/11,19041.45,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/07/14,19041.388,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/06/09,19041.329,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/05/27,19041.264,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2020/04/16,19041.208,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/11/09,19041.1348,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/10/12,19041.1288,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/09/14,19041.1237,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/08/10,19041.1165,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/07/13,19041.111,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/07/13,19041.111,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,2004,Pro,2021/06/08,19041.1052,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/07/14,18363.959,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/06/09,18363.9,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/05/12,18363.836,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/04/14,18363.778,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/03/12,18363.72,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/02/11,18363.657,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/01/14,18363.592,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2019/12/10,18363.535,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2019/10/05,18363.418,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2021/06/08,18363.1621,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2021/05/11,18363.1556,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2021/04/13,18363.15,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2021/03/09,18363.144,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2021/02/11,18363.1379,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2021/01/12,18363.1316,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/12/08,18363.1256,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/11/10,18363.1198,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/10/13,18363.1139,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/09/08,18363.1082,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1909,Pro,2020/08/11,18363.1016,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2020/07/14,18362.959,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2020/05/12,18362.836,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2020/03/12,18362.72,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2020/02/11,18362.657,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2019/12/10,18362.535,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2019/11/12,18362.476,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2019/09/10,18362.356,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2019/03/29,18362.3,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2019/07/09,18362.239,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2019/06/11,18362.175,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2020/12/08,18362.1256,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2020/11/10,18362.1198,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2020/10/13,18362.1139,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2020/09/08,18362.1082,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1903,Pro,2019/12/10,18362.1016,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/01/14,17763.973,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/12/10,17763.914,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/11/12,17763.864,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/10/08,17763.805,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/09/10,17763.737,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/08/13,17763.678,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/07/09,17763.615,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/06/11,17763.557,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/05/19,17763.504,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/04/09,17763.437,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/03/12,17763.379,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2019/02/12,17763.316,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/01/08,17763.253,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2018/12/11,17763.194,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/11/10,17763.1577,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/10/13,17763.1518,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/09/08,17763.1457,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/08/11,17763.1397,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/07/14,17763.1339,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/06/09,17763.1282,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/05/12,17763.1217,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/04/14,17763.1158,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/03/12,17763.1098,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2018/11/13,17763.107,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1809,Pro,2020/02/11,17763.1039,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/08/13,17134.95,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/07/09,17134.885,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/06/11,17134.829,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/05/19,17134.766,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/04/09,17134.706,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/03/12,17134.648,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/01/08,17134.523,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2018/09/11,17134.285,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2018/08/14,17134.228,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2018/06/12,17134.112,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,2019/09/10,17134.1006,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1803,Pro,1970/01/01,17134.1,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1709,Pro,2017/11/14,16299.64,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1709,Pro,2017/11/14,16299.15,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1709,Pro,2017/12/12,16299.125,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1703,Pro,2017/07/11,15063.483,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1703,Pro,2017/06/13,15063.413,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1703,Pro,2017/03/20,15063.0,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1607,Pro,2016/11/08,14393.447,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1511,Pro,2016/03/08,10586.164,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1511,Pro,1970/01/01,10586.0,MMCSS Service stopped.,
6,1,Information,,Service_Stop,,,Windows 10,1507,Pro,2015/07/29,10240.0,MMCSS Service stopped.,
7,1,Information,,Thread_Join,,,Windows 11,22H2,Pro,2022/11/15,22621.819,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,22H2,Pro,2022/10/18,22621.674,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Thread joined MMCSS Task {TaskName},{TaskName}
7,1,Information,,Thread_Join,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Thread joined MMCSS Task {TaskName},{TaskName}
