Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1709,Pro,2017/11/14,16299.64,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1709,Pro,2017/11/14,16299.15,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1709,Pro,2017/12/12,16299.125,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1703,Pro,2017/07/11,15063.483,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1703,Pro,2017/06/13,15063.413,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1703,Pro,2017/03/20,15063.0,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1607,Pro,2016/11/08,14393.447,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1511,Pro,2016/03/08,10586.164,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1511,Enterprise,2016/02/09,10586.104,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1511,Pro,1970/01/01,10586.0,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,1507,Pro,2015/07/29,10240.0,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
6,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 8,8,Pro,1970/01/01,9200.0,Unprotect Key operation failed. Cryptographic Parameters: 	Protector Name:	{ProtectorName} 	Recipient Type:	{RecipientType} 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{ProtectorName} | {RecipientType} | {Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2022/06/21,22000.739,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2022/05/17,22000.675,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2022/04/19,22000.613,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2022/03/15,22000.556,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2022/02/15,22000.493,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2022/01/11,22000.434,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2021/12/14,22000.376,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2021/11/09,22000.318,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro,2021/09/16,22000.194,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H2,Pro,2022/06/21,19044.1766,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H2,Pro,2022/05/17,19044.1706,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H2,Pro,2022/04/19,19044.1645,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H2,Pro,2022/01/11,19044.1466,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H2,Pro,2021/10/12,19044.1288,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2021/04/13,19043.928,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2022/06/21,19043.1766,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2022/05/17,19043.1706,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2022/04/19,19043.1645,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2022/01/11,19043.1466,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H2,Pro,2021/12/14,19043.1415,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2021/12/14,19043.1415,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2021/11/09,19043.1348,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2021/10/12,19043.1288,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2021/09/14,19043.1237,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2021/08/10,19043.1165,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2021/07/13,19043.111,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2021/06/08,19043.1052,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2022/04/19,19042.1645,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2022/01/11,19042.1466,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/05/11,19041.985,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/05/11,19041.985,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/04/13,19041.928,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/04/13,19041.928,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/03/09,19041.867,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/03/09,19041.867,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/02/09,19041.804,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/02/09,19041.804,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/01/12,19041.746,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/01/12,19041.746,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2020/12/08,19041.685,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/12/08,19041.685,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2020/11/19,19041.631,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/11/10,19041.63,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/10/13,19041.572,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/09/08,19041.508,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/08/11,19041.45,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/07/14,19041.388,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/06/09,19041.329,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/05/27,19041.264,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2020/04/16,19041.208,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H2,Pro,2022/03/15,19041.1586,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2022/03/15,19041.1586,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2022/03/15,19041.1586,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H2,Pro,2022/02/15,19041.1526,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,21H1,Pro,2022/02/15,19041.1526,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2022/02/15,19041.1526,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/12/14,19041.1415,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/11/09,19041.1348,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/11/09,19041.1348,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/10/12,19041.1288,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/10/12,19041.1288,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/09/14,19041.1237,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/09/14,19041.1237,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/08/10,19041.1165,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/08/10,19041.1165,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/07/13,19041.111,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,2004,Pro,2021/07/13,19041.111,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
7,0,Error,Microsoft-Windows-Crypto-NCrypt/Operational,Operation Failure,,Secret Protection,Windows 10,20H2,Pro,2021/06/08,19041.1052,Protect Secret operation failed. Cryptographic Parameters: 	Flags:		{Flags} Failure Information: 	Return Code:	{Status},{Flags} | {Status}
