Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2019/06/11,17134.829,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2019/05/19,17134.766,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2019/04/09,17134.706,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2019/03/12,17134.648,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2019/01/08,17134.523,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2018/09/11,17134.285,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2018/08/14,17134.228,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2018/06/12,17134.112,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1803,Pro,1970/01/01,17134.1,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.64,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.15,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1709,Pro,2017/12/12,16299.125,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1703,Pro,2017/07/11,15063.483,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1703,Pro,2017/06/13,15063.413,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1703,Pro,2017/03/20,15063.0,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1607,Pro,2016/11/08,14393.447,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1511,Pro,2016/03/08,10586.164,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1511,Pro,1970/01/01,10586.0,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,0,Critical,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1507,Pro,2015/07/29,10240.0,A Windows Storage Provider failed to load.Provider:		{ProviderName}Provider DLL:	{ProviderDLL}Error Code:	{ErrorCode}Load Phase:	{LoadPhase}This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,A Windows Storage Provider failed to load.             Provider: {ProviderName}             Provider DLL: {ProviderDLL}             Error Code: {ErrorCode}             Load Phase: {LoadPhase}             This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1000,2,Warning,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,A Windows Storage Provider failed to load.                    Provider: {ProviderName}                    Provider DLL: {ProviderDLL}                    Error Code: {ErrorCode}                    Load Phase: {LoadPhase}                    This failure is indicative of a bad installation; or a missing or corrupt DLL.,{ProviderName} | {ProviderDLL} | {ErrorCode} | {LoadPhase}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
1001,1,Information,Microsoft-Windows-StorageManagement/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,A Windows Storage Provider was loaded successfully.             Provider: {ProviderName}             Provider DLL: {ProviderDLL},{ProviderName} | {ProviderDLL}
