Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/02/09,19041.804,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2021/01/12,19041.746,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/01/12,19041.746,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/12/08,19041.685,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2020/12/08,19041.685,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2020/11/19,19041.631,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/11/10,19041.63,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/10/13,19041.572,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/09/08,19041.508,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/08/11,19041.45,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/07/14,19041.388,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/06/09,19041.329,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/05/27,19041.264,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2020/04/16,19041.208,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2021/11/09,19041.1348,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2021/10/12,19041.1288,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2021/09/14,19041.1237,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2021/08/10,19041.1165,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2021/07/13,19041.111,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/07/13,19041.111,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,2004,Pro,2021/06/08,19041.1052,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/07/14,18363.959,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/06/09,18363.9,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/05/12,18363.836,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/04/14,18363.778,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/03/12,18363.72,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/02/11,18363.657,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/01/14,18363.592,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2019/12/10,18363.535,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2019/10/05,18363.418,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2021/06/08,18363.1621,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2021/05/11,18363.1556,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2021/04/13,18363.15,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2021/03/09,18363.144,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2021/02/11,18363.1379,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2021/01/12,18363.1316,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/12/08,18363.1256,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/11/10,18363.1198,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/10/13,18363.1139,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/09/08,18363.1082,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1909,Pro,2020/08/11,18363.1016,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2020/07/14,18362.959,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2020/05/12,18362.836,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2020/03/12,18362.72,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2020/02/11,18362.657,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2019/12/10,18362.535,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2019/11/12,18362.476,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2019/09/10,18362.356,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2019/03/29,18362.3,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2019/07/09,18362.239,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2019/06/11,18362.175,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2020/12/08,18362.1256,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2020/11/10,18362.1198,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2020/10/13,18362.1139,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2020/09/08,18362.1082,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1903,Pro,2019/12/10,18362.1016,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1809,Pro,2020/01/14,17763.973,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1809,Pro,2019/12/10,17763.914,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1809,Pro,2019/11/12,17763.864,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1809,Pro,2019/10/08,17763.805,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1809,Pro,2019/09/10,17763.737,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1809,Pro,2019/08/13,17763.678,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
4,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileInStorageArea,,,Windows 10,1809,Pro,2019/07/09,17763.615,{ErrorDescription} Process: 	{ProcessName} User Storage Area: 	{UserStoragePath} New file name: 	{FileName} Error code: 	{Status}%,{ErrorDescription} | {ProcessName} | {UserStoragePath} | {FileName} | {Status}
