Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
12,0,Error,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,22H2,Pro,2023/03/21,19045.2728,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,22H2,Pro,2023/02/21,19045.2604,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,22H2,Pro,2023/01/17,19045.2486,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,22H2,Pro,2022/12/20,19045.2364,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,22H2,Pro,2022/11/15,19045.2251,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2023/03/21,19044.2728,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2023/02/21,19044.2604,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2023/01/17,19044.2486,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/12/20,19044.2364,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/11/15,19044.2251,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/10/18,19044.213,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2021/04/13,19043.928,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/12/20,19043.2364,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/11/15,19043.2251,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/10/18,19043.213,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2021/07/13,19043.111,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/05/11,19041.985,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/05/11,19041.985,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/04/13,19041.928,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/04/13,19041.928,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/03/09,19041.867,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/03/09,19041.867,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/02/09,19041.804,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/02/09,19041.804,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/01/12,19041.746,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/01/12,19041.746,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/12/08,19041.685,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2020/12/08,19041.685,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2020/11/19,19041.631,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/11/10,19041.63,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/10/13,19041.572,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/09/08,19041.508,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/08/11,19041.45,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/07/14,19041.388,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/06/09,19041.329,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/05/27,19041.264,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2020/04/16,19041.208,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/11/09,19041.1348,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/10/12,19041.1288,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/09/14,19041.1237,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/08/10,19041.1165,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/07/13,19041.111,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/07/13,19041.111,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,2004,Pro,2021/06/08,19041.1052,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/07/14,18363.959,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/06/09,18363.9,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/05/12,18363.836,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/04/14,18363.778,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/03/12,18363.72,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/02/11,18363.657,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/01/14,18363.592,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2019/12/10,18363.535,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2019/10/05,18363.418,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2021/06/08,18363.1621,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2021/05/11,18363.1556,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2021/04/13,18363.15,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2021/03/09,18363.144,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2021/02/11,18363.1379,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2021/01/12,18363.1316,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/12/08,18363.1256,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/11/10,18363.1198,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/10/13,18363.1139,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/09/08,18363.1082,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1909,Pro,2020/08/11,18363.1016,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/07/14,18362.959,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/05/12,18362.836,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/03/12,18362.72,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/02/11,18362.657,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/12/10,18362.535,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/11/12,18362.476,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/09/10,18362.356,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/03/29,18362.3,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/07/09,18362.239,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/06/11,18362.175,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/12/08,18362.1256,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/11/10,18362.1198,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/10/13,18362.1139,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/09/08,18362.1082,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/12/10,18362.1016,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/01/14,17763.973,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
12,0,Error,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Task {TriggerID} canceled access of device {Device} because: {Reason}.,{TriggerID} | {Device} | {Reason}
