Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 11,22H2,Pro,2022/12/20,22621.963,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,21H1,Pro,2021/08/10,19043.1165,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,21H1,Pro,2021/07/13,19043.111,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,21H1,Pro,2021/06/08,19043.1052,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2022/04/19,19042.1645,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2022/01/11,19042.1466,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2021/05/11,19041.985,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2021/05/11,19041.985,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2021/04/13,19041.928,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2021/04/13,19041.928,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2021/03/09,19041.867,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2021/03/09,19041.867,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2021/02/09,19041.804,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2021/02/09,19041.804,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2021/01/12,19041.746,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2021/01/12,19041.746,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2020/12/08,19041.685,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2020/12/08,19041.685,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,20H2,Pro,2020/11/19,19041.631,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2020/11/10,19041.63,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2020/10/13,19041.572,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2020/09/08,19041.508,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2020/08/11,19041.45,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
0,0,Error,Microsoft-Windows-Kernel-EventTracing/Admin,Logging,Write Buffer,Session,Windows 10,2004,Pro,2020/07/14,19041.388,Session '{SessionName}' failed to write to log file '{FileName}' with the following error: {ErrorCode},{SessionName} | {FileName} | {ErrorCode}
