Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-VHDMP/Operational,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,The VHD {VhdFileName} has come online (surfaced) as disk number {VhdDiskNumber}.,{VhdFileName} | {VhdDiskNumber}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
10,0,Error,Microsoft-Windows-VHDMP/Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Error {Status} occured when attempting to update the change tracking file for VHD {VhdFileName}. This will invalidate the file's change tracking information. Change tracking will not be available for this VHD until change tracking is enabled again.,{Status} | {VhdFileName}
