Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,20H2,Pro,2021/06/08,19041.1052,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/07/14,18363.959,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/06/09,18363.9,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/05/12,18363.836,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/04/14,18363.778,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/03/12,18363.72,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/02/11,18363.657,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/01/14,18363.592,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2019/12/10,18363.535,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2019/10/05,18363.418,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2021/06/08,18363.1621,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2021/05/11,18363.1556,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2021/04/13,18363.15,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2021/03/09,18363.144,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2021/02/11,18363.1379,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2021/01/12,18363.1316,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/12/08,18363.1256,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/11/10,18363.1198,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/10/13,18363.1139,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/09/08,18363.1082,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1909,Pro,2020/08/11,18363.1016,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2020/07/14,18362.959,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2020/05/12,18362.836,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2020/03/12,18362.72,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2020/02/11,18362.657,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2019/12/10,18362.535,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2019/11/12,18362.476,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2019/09/10,18362.356,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2019/03/29,18362.3,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2019/07/09,18362.239,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2019/06/11,18362.175,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2020/12/08,18362.1256,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2020/11/10,18362.1198,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2020/10/13,18362.1139,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2020/09/08,18362.1082,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1903,Pro,2019/12/10,18362.1016,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/01/14,17763.973,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/01/14,17763.973,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2019/12/10,17763.914,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/12/10,17763.914,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2019/11/12,17763.864,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/11/12,17763.864,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/10/08,17763.805,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2019/09/10,17763.737,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/09/10,17763.737,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2019/08/13,17763.678,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/08/13,17763.678,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/07/09,17763.615,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/06/11,17763.557,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/05/19,17763.504,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/04/09,17763.437,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2019/03/12,17763.379,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/03/12,17763.379,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2022/11/15,17763.365,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2019/02/12,17763.316,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/01/08,17763.253,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2018/12/11,17763.194,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/11/10,17763.1577,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/10/13,17763.1518,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/09/08,17763.1457,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/08/11,17763.1397,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/07/14,17763.1339,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/06/09,17763.1282,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/05/12,17763.1217,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/04/14,17763.1158,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/03/12,17763.1098,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2018/11/13,17763.107,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2018/11/13,17763.107,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1809,Pro,2020/02/11,17763.1039,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/08/13,17134.95,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/07/09,17134.885,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/06/11,17134.829,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/05/19,17134.766,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/04/09,17134.706,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/03/12,17134.648,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/01/08,17134.523,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2018/09/11,17134.285,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2018/08/14,17134.228,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2018/06/12,17134.112,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,2019/09/10,17134.1006,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1803,Pro,1970/01/01,17134.1,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1709,Pro,2017/11/14,16299.64,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1709,Pro,2017/11/14,16299.15,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1709,Pro,2017/12/12,16299.125,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1703,Pro,2017/07/11,15063.483,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
43,0,Error,Microsoft-Windows-Runtime-Networking/Tracing,SocketReceive,Read error,Socket,Windows 10,1703,Pro,2017/06/13,15063.413,DatagramSocket {obj} failed to start receiving. The HRESULT was {hresult}: {errorMessage}.,{obj} | {hresult} | {errorMessage}
