Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
4001,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Qualified,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Network connected device (Name: {String1}; Model {String2}) got qualified for automatic setup,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,2004,Pro,2021/07/13,19041.111,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/07/14,18363.959,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/06/09,18363.9,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/05/12,18363.836,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/04/14,18363.778,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/03/12,18363.72,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/02/11,18363.657,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/01/14,18363.592,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2019/12/10,18363.535,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2019/10/05,18363.418,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2021/04/13,18363.15,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2021/03/09,18363.144,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2020/07/14,18362.959,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2020/05/12,18362.836,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2020/03/12,18362.72,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2020/02/11,18362.657,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2019/12/10,18362.535,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2019/11/12,18362.476,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2019/09/10,18362.356,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2019/03/29,18362.3,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2019/07/09,18362.239,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2019/06/11,18362.175,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/01/14,17763.973,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/12/10,17763.914,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/11/12,17763.864,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/10/08,17763.805,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/09/10,17763.737,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/08/13,17763.678,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/07/09,17763.615,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/06/11,17763.557,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/05/19,17763.504,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/04/09,17763.437,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/03/12,17763.379,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2019/02/12,17763.316,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/01/08,17763.253,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2018/12/11,17763.194,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2018/11/13,17763.107,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/08/13,17134.95,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/07/09,17134.885,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/06/11,17134.829,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/05/19,17134.766,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/04/09,17134.706,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/03/12,17134.648,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/01/08,17134.523,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2018/09/11,17134.285,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2018/08/14,17134.228,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2018/06/12,17134.112,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1803,Pro,1970/01/01,17134.1,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1709,Pro,2017/11/14,16299.64,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1709,Pro,2017/11/14,16299.15,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1709,Pro,2017/12/12,16299.125,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1703,Pro,2017/07/11,15063.483,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1703,Pro,2017/06/13,15063.413,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1703,Pro,2017/03/20,15063.0,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1607,Pro,2016/11/08,14393.447,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1511,Pro,2016/03/08,10586.164,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1511,Pro,1970/01/01,10586.0,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,1507,Pro,2015/07/29,10240.0,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4002,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 8,8,Pro,1970/01/01,9200.0,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because it was manually removed earlier,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
4003,0,Information,Microsoft-Windows-NcdAutoSetup/Operational,Device Disqualified,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Network connected device (Name: {String1}; Model {String2}) got disqualified for automatic setup because its device category is disqualified,{String1} | {String2}
