Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
3000,0,Information,Microsoft-Windows-BranchCacheSMB/Operational,,,SMB BranchCache,Windows 11,21H2,Pro,2022/06/21,22000.739,SMB BranchCache was enabled with min hash version {MinHashVersion} and max hash version {MaxHashVersion}.,{MinHashVersion} | {MaxHashVersion}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,2004,Pro,2021/06/08,19041.1052,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/07/14,18363.959,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/06/09,18363.9,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/05/12,18363.836,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/04/14,18363.778,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/03/12,18363.72,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/02/11,18363.657,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/01/14,18363.592,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2019/12/10,18363.535,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2019/10/05,18363.418,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2021/06/08,18363.1621,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2021/05/11,18363.1556,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2021/04/13,18363.15,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2021/03/09,18363.144,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2021/02/11,18363.1379,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2021/01/12,18363.1316,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/12/08,18363.1256,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/11/10,18363.1198,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/10/13,18363.1139,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/09/08,18363.1082,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1909,Pro,2020/08/11,18363.1016,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2020/07/14,18362.959,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2020/05/12,18362.836,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2020/03/12,18362.72,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2020/02/11,18362.657,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2019/12/10,18362.535,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2019/11/12,18362.476,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2019/09/10,18362.356,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2019/03/29,18362.3,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2019/07/09,18362.239,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2019/06/11,18362.175,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2020/12/08,18362.1256,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2020/11/10,18362.1198,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2020/10/13,18362.1139,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2020/09/08,18362.1082,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1903,Pro,2019/12/10,18362.1016,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/01/14,17763.973,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/01/14,17763.973,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/12/10,17763.914,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2019/12/10,17763.914,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/11/12,17763.864,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2019/11/12,17763.864,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/10/08,17763.805,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/09/10,17763.737,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2019/09/10,17763.737,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/08/13,17763.678,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2019/08/13,17763.678,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/07/09,17763.615,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/06/11,17763.557,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/05/19,17763.504,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/04/09,17763.437,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/03/12,17763.379,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2019/03/12,17763.379,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2019/02/12,17763.316,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/01/08,17763.253,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2018/12/11,17763.194,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/11/10,17763.1577,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/10/13,17763.1518,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/09/08,17763.1457,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/08/11,17763.1397,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/07/14,17763.1339,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/06/09,17763.1282,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/05/12,17763.1217,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/04/14,17763.1158,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/03/12,17763.1098,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2018/11/13,17763.107,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2018/11/13,17763.107,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1809,Pro,2020/02/11,17763.1039,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/08/13,17134.95,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/07/09,17134.885,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/06/11,17134.829,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/05/19,17134.766,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/04/09,17134.706,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/03/12,17134.648,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/01/08,17134.523,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2018/09/11,17134.285,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2018/08/14,17134.228,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2018/06/12,17134.112,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,2019/09/10,17134.1006,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1803,Pro,1970/01/01,17134.1,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1709,Pro,2017/11/14,16299.64,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1709,Pro,2017/11/14,16299.15,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1709,Pro,2017/12/12,16299.125,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1703,Pro,2017/07/11,15063.483,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1703,Pro,2017/06/13,15063.413,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1703,Pro,2017/03/20,15063.0,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1607,Pro,2016/11/08,14393.447,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2016,1607,Standard,2016/11/08,14393.447,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2016,1607,Standard,2016/10/12,14393.0,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1511,Pro,2016/03/08,10586.164,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1511,Enterprise,2016/02/09,10586.104,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1511,Pro,1970/01/01,10586.0,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 10,1507,Pro,2015/07/29,10240.0,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 8.1,8.1,Pro,1970/01/01,9600.0,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 8,8,Pro,1970/01/01,9200.0,SMB BranchCache prefetch began for file {Path}.,{Path}
3002,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 7,SP1,Ultimate,1970/01/01,7601.0,SMB BranchCache prefetch began for file {Path}.,{Path}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2022/06/21,22000.739,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2022/05/17,22000.675,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2022/04/19,22000.613,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2022/03/15,22000.556,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2022/02/15,22000.493,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2022/01/11,22000.434,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2021/12/14,22000.376,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2021/11/09,22000.318,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro,2021/09/16,22000.194,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
3003,0,Information,Microsoft-Windows-BranchCacheSMB/Analytic,,,SMB BranchCache,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,SMB BranchCache prefetch ended for file {Path} (content handle {ContentHandle}) with an expected result of {ResultCode}. {Result},{Path} | {ContentHandle} | {ResultCode} | {Result}
