Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1803,Pro,2019/03/12,17134.648,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1803,Pro,2019/01/08,17134.523,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1803,Pro,2018/09/11,17134.285,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1803,Pro,2018/08/14,17134.228,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1803,Pro,2018/06/12,17134.112,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1803,Pro,2019/09/10,17134.1006,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1803,Pro,1970/01/01,17134.1,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1709,Pro,2017/11/14,16299.64,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1709,Pro,2017/11/14,16299.15,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1709,Pro,2017/12/12,16299.125,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1703,Pro,2017/07/11,15063.483,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1703,Pro,2017/06/13,15063.413,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1703,Pro,2017/03/20,15063.0,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1607,Pro,2016/11/08,14393.447,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1511,Pro,2016/03/08,10586.164,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1511,Pro,1970/01/01,10586.0,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 10,1507,Pro,2015/07/29,10240.0,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 8,8,Pro,1970/01/01,9200.0,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows Server 2008R2,SP1,Standard,2011/02/09,7601.0,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
5,1,Information,Debug,RpcClientCall,Start,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Client RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	NetworkAddress 	{NetworkAddress} 	Endpoint 	{Endpoint} 	Binding Options 	{Options} 	Authentication Level 	7 	Authentication Service 	8 Impersonation Level 	9,{InterfaceUuid} | {ProcNum} | {Protocol} | {NetworkAddress} | {Endpoint} | {Options}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,24H2,Pro,2024/10/2,26100.1742,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	{AuthenticationLevel} 	Authentication Service 	{AuthenticationService},{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint} | {AuthenticationLevel} | {AuthenticationService}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,22H2,Pro,2022/12/20,22621.963,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,22H2,Pro,2022/11/15,22621.819,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,22H2,Pro,2022/10/18,22621.674,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,22H2,Pro,2022/09/20,22621.382,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	{AuthenticationLevel} 	Authentication Service 	{AuthenticationService},{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint} | {AuthenticationLevel} | {AuthenticationService}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/09/20,22000.978,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/08/16,22000.856,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/07/19,22000.795,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/06/21,22000.739,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/05/17,22000.675,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/04/19,22000.613,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/03/15,22000.556,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/02/15,22000.493,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/01/11,22000.434,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2021/12/14,22000.376,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2021/11/09,22000.318,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2021/09/16,22000.194,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	7 	Authentication Service 	8,{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint}
6,1,Information,Debug,RpcServerCall,Start,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Server RPC call started. 	InterfaceUuid: 	{InterfaceUuid} 	OpNum: 	{ProcNum} 	Protocol: 	{Protocol} 	Endpoint 	{Endpoint} 	Authentication Level 	{AuthenticationLevel} 	Authentication Service 	{AuthenticationService},{InterfaceUuid} | {ProcNum} | {Protocol} | {Endpoint} | {AuthenticationLevel} | {AuthenticationService}
