Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/01/14,17763.973,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/12/10,17763.914,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/11/12,17763.864,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/10/08,17763.805,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/09/10,17763.737,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
22,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Hot backup is not supported on this version of the guest operating system; status {Status}.,{Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2021/05/11,19041.985,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2021/04/13,19041.928,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2021/03/09,19041.867,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2021/02/09,19041.804,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2021/01/12,19041.746,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/12/08,19041.685,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/11/10,19041.63,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/10/13,19041.572,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/09/08,19041.508,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/08/11,19041.45,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/07/14,19041.388,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/06/09,19041.329,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/05/27,19041.264,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2020/04/16,19041.208,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
23,0,Warning,Microsoft-Windows-Hyper-V-Guest-Drivers/Admin,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,The selected writer {Name} is in a failed state; status {Writer status}; {Status}.,{Name} | {Status}
