Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1023,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 8,8,Pro,1970/01/01,9200.0,Connection discovery failed.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1023,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,Connection discovery failed.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,22H2,Pro,2022/09/20,22621.382,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/09/20,22000.978,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/08/16,22000.856,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/07/19,22000.795,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2022/07/19,19044.1826,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2022/09/20,19043.2006,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2022/07/19,19043.1826,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2021/05/11,19041.985,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2021/04/13,19041.928,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2021/03/09,19041.867,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2021/02/09,19041.804,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2021/01/12,19041.746,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/12/08,19041.685,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/11/10,19041.63,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/10/13,19041.572,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/09/08,19041.508,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/08/11,19041.45,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/07/14,19041.388,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/06/09,19041.329,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/05/27,19041.264,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,2004,Pro,2020/04/16,19041.208,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
1024,0,Error,Microsoft-Windows-RemoteApp and Desktop Connections/Admin,Setup,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Connection discovery failed.  The URL that was discovered is not a valid connection URL.  Contact your workplace administrator for assistance.Discovery hint: {Hint}Connection URL: {FeedURL}Error code: {ErrorCode},{Hint} | {FeedURL} | {ErrorCode}
